,Time,Command,Lefthip
510,4059,-10.0767689311297,1.1640211640211646
511,4067,-10.624346379610072,0.952380952380949
512,4074,-11.094571850670654,1.7989417989417973
513,4082,-11.621301111406485,2.010582010582013
514,4090,-12.136131175254366,0.7407407407407405
515,4098,-12.638534901213909,-0.10582010582010781
516,4106,-13.127997871768946,-1.1640211640211646
517,4114,-13.604018919606096,-0.31746031746031633
518,4121,-14.009127247316197,-0.952380952380949
519,4129,-14.458642184241073,-2.010582010582013
520,4137,-14.893352734941644,-3.0687830687830697
521,4145,-15.312813793798233,-3.492063492063494
522,4153,-15.716595869338388,-3.492063492063494
523,4161,-16.104285523998566,-4.1269841269841265
524,4169,-16.47548579744808,-6.031746031746032
525,4177,-16.82981661304179,-6.031746031746032
526,4185,-17.16691516698536,-7.724867724867728
527,4192,-17.44746878061465,-6.87830687830688
528,4200,-17.751340671630093,-7.936507936507937
529,4208,-18.037036740880655,-8.994708994708994
530,4216,-18.304264460555082,-10.05291005291005
531,4224,-18.55275021281834,-9.841269841269842
532,4232,-18.782239569972386,-9.417989417989418
533,4239,-18.967274571460738,-10.68783068783069
534,4247,-19.16052782561273,-11.957671957671955
535,4255,-19.334162373486617,-10.05291005291005
536,4263,-19.488000428477275,-10.476190476190474
537,4271,-19.62188447385851,-12.169312169312171
538,4279,-19.735677424066417,-13.01587301587302
539,4287,-19.829262765063028,-11.322751322751323
540,4294,-19.894497543984674,-13.439153439153436
541,4302,-19.94995168507247,-14.285714285714285
542,4310,-19.984978818828626,-14.4973544973545
543,4318,-19.99954308052879,-14.708994708994709
544,4326,-19.993629557641587,-14.074074074074076
545,4334,-19.967244305097733,-15.767195767195766
546,4342,-19.92041433909034,-15.343915343915342
547,4349,-19.862704246316547,-15.555555555555557
548,4357,-19.777686101849348,-17.037037037037038
549,4365,-19.67241733495545,-16.825396825396822
550,4373,-19.54700573165394,-17.037037037037038
551,4381,-19.401579702468336,-15.343915343915342
552,4389,-19.236288150945448,-17.67195767195767
553,4397,-19.05130032119112,-16.19047619047619
554,4404,-18.873427277592334,-16.19047619047619
555,4412,-18.652035155839823,-17.67195767195767
556,4420,-18.411544979871802,-18.095238095238095
557,4428,-18.152202990614825,-17.883597883597886
558,4436,-17.87427473160502,-17.248677248677247
559,4444,-17.5780447770947,-17.248677248677247
560,4451,-17.304068447555434,-17.248677248677247
561,4459,-16.974354834341533,-17.248677248677247
562,4469,-16.53781309441022,-17.248677248677247
563,4477,-16.16949572842185,-17.037037037037038
564,4485,-15.784622211671447,-17.037037037037038
565,4493,-15.383586621010545,-17.248677248677247
566,4501,-14.966799581842157,-17.248677248677247
567,4508,-14.589524909450958,-17.248677248677247
568,4516,-14.144366484769737,-17.248677248677247
569,4524,-13.68472546471953,-16.825396825396822
570,4532,-13.211072481542194,-15.978835978835981
571,4540,-12.723892514505481,-17.460317460317462
572,4548,-12.22368439332666,-17.460317460317462
573,4555,-11.775717445003753,-17.248677248677247
574,4563,-11.252472079060848,-15.978835978835981
575,4571,-10.717705164931434,-14.920634920634917
576,4579,-10.171964257208536,-15.978835978835981
577,4587,-9.615808146895715,-14.708994708994709
578,4595,-9.04980628925393,-15.978835978835981
579,4602,-8.546933430429153,-14.4973544973545
580,4610,-7.964040301800574,-15.132275132275133
581,4618,-7.3729926917876565,-14.920634920634917
582,4626,-6.77439578149829,-13.650793650793652
583,4634,-6.1688624818642,-14.074074074074076
584,4642,-5.557012806073712,-12.169312169312171
585,4649,-5.016955287709809,-12.592592592592595
586,4657,-4.394955563482902,-11.957671957671955
587,4665,-3.768455788782958,-13.01587301587302
588,4673,-3.138097444636752,-11.111111111111114
589,4681,-2.504525962909017,-11.957671957671955
590,4689,-1.868390065436612,-11.322751322751323
591,4697,-1.2303410997940418,-10.476190476190474
592,4705,-0.5910323723704589,-9.629629629629626
593,4713,0.048881520558997485,-10.476190476190474
594,4720,0.6087875174236838,-8.783068783068785
595,4728,1.2480701078438596,-9.417989417989418
596,4736,1.8860747835279112,-9.417989417989418
597,4744,2.522148283435734,-7.513227513227513
598,4752,3.1556393238824763,-8.57142857142857
599,4759,3.7073155661086505,-7.936507936507937
600,4767,4.334218793547775,-7.513227513227513
601,4775,4.956684159659196,-8.148148148148145
602,4783,5.574074314298015,-7.513227513227513
603,4791,6.185757103892411,-5.6084656084656075
604,4799,6.791106218713676,-6.666666666666664
605,4807,7.3895018341626395,-6.24338624338624
606,4815,7.980331245415904,-3.915343915343918
607,4822,8.490624549147512,-3.2804232804232782
608,4830,9.0656433396739,-4.1269841269841265
609,4838,9.631379703561423,-3.492063492063494
610,4846,10.187254376206576,-2.6455026455026456
611,4854,10.732698190515977,-1.5873015873015888
612,4862,11.26715265968376,-0.7407407407407405
613,4869,11.72535513674587,-1.3756613756613731
614,4877,12.237738887925985,-0.7407407407407405
615,4885,12.737592263798307,0.10582010582010781
616,4893,13.224403458182303,3.492063492063494
617,4901,13.697674018951684,1.3756613756613731
618,4909,14.156919358405824,3.7037037037037024
619,4917,14.601669249445221,2.857142857142854
620,4924,14.978576239912103,2.433862433862437
621,4932,15.394931783454401,4.550264550264544
622,4940,15.795524262034192,4.338624338624342
623,4948,16.179943503956522,4.973544973544975
624,4956,16.547795897507577,6.031746031746039
625,4964,16.8987047939787,4.973544973544975
626,4972,17.232310893321742,5.820105820105823
627,4979,17.509753557522544,6.878306878306873
628,4987,17.810010432257602,5.820105820105823
629,4995,18.092031412519376,6.666666666666671
630,5003,18.35552773346659,8.57142857142857
631,5011,18.600229597890475,8.783068783068785
632,5019,18.82588645246351,8.994708994709
633,5027,19.03226724428413,9.629629629629633
634,5034,19.196871430475394,11.111111111111114
635,5042,19.36655572332895,9.841269841269835
636,5050,19.51641035533951,10.687830687830683
637,5058,19.646281888457956,11.534391534391531
638,5066,19.75603734558233,11.957671957671963
639,5074,19.84556434671479,12.169312169312164
640,5082,19.914771224028897,12.38095238095238
641,5089,19.958602170734494,12.38095238095238
642,5097,19.989534233173927,13.86243386243386
643,5105,19.999998759211127,13.439153439153444
644,5113,19.989985034085798,14.074074074074076
645,5121,19.959503310977496,14.285714285714292
646,5129,19.908584800507235,14.285714285714292
647,5137,19.83728163878056,14.497354497354493
648,5147,19.71959997573314,15.767195767195773
649,5155,19.602729959554605,15.555555555555557
650,5162,19.48399921157388,16.19047619047619
651,5170,19.329609487487268,17.248677248677254
652,5178,19.15542793227487,15.132275132275126
653,5186,18.961632892629517,16.19047619047619
654,5194,18.74842279773833,15.767195767195773
655,5201,18.546108687498347,15.555555555555557
656,5209,18.297099231607458,16.402116402116405
657,5217,18.029355144873755,16.613756613756607
658,5225,17.74315057384702,16.613756613756607
659,5233,17.4387785669999,16.613756613756607
660,5241,17.116550774671886,16.402116402116405
661,5249,16.77679712996658,16.402116402116405
662,5256,16.46540905928703,16.402116402116405
663,5264,16.093745917601808,16.613756613756607
664,5272,15.705604186341942,16.402116402116405
665,5280,15.301381288725048,16.613756613756607
666,5288,14.881491113677965,16.613756613756607
667,5295,14.501572743970485,17.67195767195767
668,5303,14.05347749787341,15.555555555555557
669,5311,13.590992718788202,15.978835978835974
670,5319,13.11459195071748,17.460317460317455
671,5327,12.624762986420642,16.19047619047619
672,5335,12.122007367956677,15.978835978835974
673,5343,11.606839873148935,15.767195767195773
674,5351,11.079787988497616,15.555555555555557
675,5358,10.60929262798362,15.343915343915342
676,5366,10.06142119698545,15.343915343915342
677,5374,9.503247749831957,15.343915343915342
678,5382,8.935343807360749,15.132275132275126
679,5390,8.358290853586412,14.708994708994709
680,5397,7.846328740039111,13.650793650793645
681,5405,7.253720824086881,14.074074074074076
682,5413,6.653685731828949,14.074074074074076
683,5421,6.04683784676971,14.074074074074076
684,5429,5.433798528118098,13.439153439153444
685,5437,4.8151954745700465,11.746031746031747
686,5445,4.191662081599874,12.169312169312164
687,5452,3.6425277336550446,11.322751322751316
688,5460,3.0114742304122046,10.687830687830683
689,5468,2.3773372406950735,10.899470899470899
690,5476,1.740766065371278,9.841269841269835
691,5484,1.1024124977018104,9.417989417989418
692,5492,0.4629301559616821,8.783068783068785
693,5499,-0.09702811681368728,8.359788359788354
694,5507,-0.7368616912592103,9.629629629629633
695,5515,-1.3759407837186433,8.783068783068785
696,5523,-2.0136110330429844,6.878306878306873
697,5531,-2.6492195206155014,6.455026455026456
698,5539,-3.28211543888334,6.878306878306873
699,5547,-3.9116507577275965,7.301587301587304
700,5555,-4.537180887989532,5.6084656084656075
701,5563,-5.158065341473549,4.550264550264544
702,5570,-5.697028432934229,4.1269841269841265
703,5578,-6.30749298287637,4.973544973544975
704,5586,-6.91149921114238,3.0687830687830697
705,5594,-7.508428668131582,2.857142857142854
706,5602,-8.097670150238732,4.1269841269841265
707,5610,-8.6786203256731,3.7037037037037024
708,5618,-9.25068435221751,4.338624338624342
709,5627,-9.882905711164899,1.5873015873015888
710,5635,-10.434153918249764,2.433862433862437
711,5643,-10.974718463441501,3.0687830687830697
712,5651,-11.504045855879475,2.2222222222222214
713,5659,-12.021594110565584,-0.10582010582010781
714,5667,-12.526833303309537,-0.529100529100532
715,5675,-13.019246113324938,-0.10582010582010781
716,5683,-13.498328352920549,-0.7407407407407405
717,5691,-13.963589483744435,-1.3756613756613731
718,5698,-14.358980484677534,-2.857142857142854
719,5706,-14.797054522210274,-2.857142857142854
720,5714,-15.21997766885449,-3.492063492063494
721,5722,-15.627316888262346,-3.915343915343918
722,5730,-16.018655100665796,-5.396825396825399
723,5738,-16.393591609929835,-5.6084656084656075
724,5745,-16.707904315177608,-5.6084656084656075
725,5753,-17.05106639652794,-7.301587301587304
726,5761,-17.376769675782285,-7.513227513227513
727,5769,-17.68468066124211,-8.35978835978836
728,5777,-17.97448407896305,-9.417989417989418
729,5785,-18.245883195567906,-9.841269841269842
730,5793,-18.498600122075686,-9.841269841269842
731,5801,-18.73237609843563,-10.476190476190474
732,5808,-18.921203924799304,-11.322751322751323
733,5816,-19.11883588619243,-11.957671957671955
734,5831,-19.436488510624073,-11.957671957671955
735,5839,-19.5773639294997,-12.592592592592595
736,5847,-19.698193838349294,-13.439153439153436
737,5857,-19.820855712100133,-13.227513227513228
738,5865,-19.896162346479066,-13.650793650793652
739,5874,-19.95652845636327,-14.4973544973545
740,5882,-19.98847854270386,-13.01587301587302
741,5890,-19.999962173577007,-13.01587301587302
742,5897,-19.993211702685144,-15.555555555555557
743,5905,-19.966305521108524,-15.555555555555557
744,5913,-19.918955587301138,-16.402116402116405
745,5921,-19.851210383457847,-15.767195767195766
746,5929,-19.763139274747918,-15.978835978835981
747,5937,-19.65483243829116,-15.978835978835981
748,5945,-19.526400770824438,-15.978835978835981
749,5952,-19.39761728628991,-16.825396825396822
750,5960,-19.231822098797814,-17.883597883597886
751,5968,-19.04633520592145,-16.19047619047619
752,5976,-18.84134653003158,-18.095238095238095
753,5984,-18.617065961620742,-17.460317460317462
754,5992,-18.37372314439373,-18.095238095238095
755,5999,-18.145356577883266,-17.248677248677247
756,6007,-17.866958762878035,-17.883597883597886
757,6015,-17.570266743285007,-17.248677248677247
758,6023,-17.25558430580778,-17.037037037037038
759,6031,-16.92323365776591,-17.037037037037038
760,6039,-16.573555097182734,-17.248677248677247
761,6047,-16.20690666434995,-17.248677248677247
762,6055,-15.823663775225649,-17.248677248677247
763,6063,-15.424218837041161,-17.248677248677247
764,6070,-15.061734898862547,-17.248677248677247
765,6078,-14.633026215572592,-17.248677248677247
766,6086,-14.189334592047587,-17.248677248677247
767,6094,-13.731114329740981,-16.613756613756614
768,6102,-13.258834606162843,-17.460317460317462
769,6110,-12.772978994483097,-17.037037037037038
770,6117,-12.33710961210764,-16.825396825396822
771,6125,-11.827150597302488,-16.613756613756614
772,6133,-11.305081613722612,-16.613756613756614
773,6141,-10.77143721438967,-16.613756613756614
774,6149,-10.226763804539614,-16.613756613756614
775,6157,-9.671619082151462,-14.920634920634917
776,6165,-9.106571466913314,-15.978835978835981
777,6173,-8.532199518210241,-15.767195767195766
778,6181,-7.9490913427300445,-14.920634920634917
779,6188,-7.432174407039858,-14.4973544973545
780,6196,-6.8343016142477016,-13.439153439153436
781,6204,-6.229431093772559,-13.86243386243386
782,6212,-5.61818218017481,-13.439153439153436
783,6220,-5.001180738932054,-13.227513227513228
784,6228,-4.379058525607557,-11.322751322751323
785,6236,-3.7524525389877494,-13.01587301587302
786,6243,-3.2009984798981272,-11.746031746031747
787,6251,-2.567717812211006,-12.169312169312171
788,6259,-1.9318080258471286,-11.534391534391531
789,6267,-1.2939202368629832,-11.746031746031747
790,6275,-0.6547075866169063,-9.841269841269842
791,6283,-0.014824573009402894,-9.841269841269842
792,6291,0.6250736196655154,-9.841269841269842
793,6299,1.2643317915717982,-8.57142857142857
794,6307,1.9022953981987385,-7.724867724867728
795,6314,2.45893804373128,-9.20634920634921
796,6322,3.092715262591064,-8.35978835978836
797,6330,3.723325811258314,-7.301587301587304
798,6338,4.350123999632904,-7.513227513227513
799,6346,4.972468041138531,-6.666666666666664
800,6354,5.589720709856088,-7.724867724867728
801,6361,6.125143291834738,-6.031746031746032
802,6369,6.731150755725821,-4.973544973544975
803,6377,7.330266109399892,-4.973544973544975
804,6385,7.9218759110845,-4.338624338624342
805,6393,8.50537440403661,-4.550264550264551
806,6401,9.080164136784576,-3.0687830687830697
807,6409,9.64565657486624,-3.0687830687830697
808,6417,10.201272703436805,-3.7037037037037024
809,6424,10.678887663413994,-2.6455026455026456
