,Time,Command,Lefthip
0,0,0.0,-0.31746031746031633
1,13,2.076252480566054,-0.529100529100532
2,25,3.9733866159012243,1.1640211640211646
3,37,5.833930134731676,0.529100529100532
4,47,7.34405706833252,-0.10582010582010781
5,58,8.950575116352319,1.3756613756613731
6,68,10.351254082944681,2.6455026455026456
7,78,11.685720348150108,2.433862433862437
8,88,12.945437881877853,3.2804232804232782
9,98,14.122348790830713,3.915343915343918
10,108,15.208924861523725,4.761904761904759
11,118,16.19821571515964,7.089947089947088
12,128,17.08389326633435,5.1851851851851904
13,138,17.860292201188173,5.820105820105823
14,145,18.336062175435337,7.936507936507937
15,153,18.80932845707893,9.629629629629633
16,161,19.205578023119322,7.51322751322752
17,169,19.523188389255424,7.51322751322752
18,177,19.76085906741839,8.359788359788354
19,185,19.9176168907528,9.417989417989418
20,193,19.992819998347674,11.746031746031747
21,200,19.9914720608301,10.899470899470899
22,208,19.91319362035479,11.746031746031747
23,216,19.753378575672155,10.899470899470899
24,224,19.512681305798093,12.38095238095238
25,232,19.19208737027678,13.015873015873012
26,240,18.792909473706498,12.169312169312164
27,248,18.316782090736638,14.497354497354493
28,256,17.76565477354439,12.592592592592595
29,264,17.141784169194345,13.015873015873012
30,272,16.44772477956667,12.80423280423281
31,280,15.686318501688397,14.285714285714292
32,288,14.860682991295926,13.439153439153444
33,296,13.974198897275297,13.650793650793645
34,304,13.030496019250231,13.650793650793645
35,312,12.033438444997,13.650793650793645
36,320,10.987108728542532,15.767195767195773
37,328,9.895791173730169,13.227513227513228
38,336,8.763954291700198,13.015873015873012
39,343,7.743998063441065,14.285714285714292
40,351,6.548794645392756,13.227513227513228
41,359,5.326776519105444,12.592592592592595
42,367,4.082947362552489,13.86243386243386
43,375,2.8224001611973444,14.074074074074076
44,383,1.5502963542446426,13.650793650793645
45,391,0.2718447006004445,12.80423280423281
46,400,-1.1674828685516017,11.746031746031747
47,408,-2.442037848021042,11.746031746031747
48,416,-3.706593654215248,10.264550264550266
49,424,-4.955972434287828,9.417989417989418
50,432,-6.185058479275268,8.57142857142857
51,440,-7.388819170889542,7.301587301587304
52,448,-8.562325588087456,5.6084656084656075
53,456,-9.700772689041065,4.338624338624342
54,463,-10.664485866109324,4.550264550264544
55,471,-11.724759983400542,3.0687830687830697
56,479,-12.737025873964377,2.433862433862437
57,487,-13.697138711770151,1.7989417989417973
58,495,-14.60116721678599,1.3756613756613731
59,503,-15.445409752006254,2.6455026455026456
60,510,-16.13235497166481,0.529100529100532
61,518,-16.855384801475356,0.7407407407407405
62,526,-17.509398537457777,-0.7407407407407405
63,534,-18.091718253602135,-2.010582010582013
64,542,-18.59995958238192,-2.433862433862437
65,550,-19.03204147779032,-2.2222222222222214
66,558,-19.38619473639555,-4.1269841269841265
67,566,-19.660969241524896,-4.761904761904759
68,574,-19.855239900915514,-5.396825396825399
69,582,-19.96821125351952,-5.6084656084656075
70,590,-19.99942072660049,-4.973544973544975
71,597,-19.95955002419812,-7.089947089947088
72,605,-19.837375146218253,-7.724867724867728
73,613,-19.633974110513687,-8.57142857142857
74,621,-19.350179763390237,-9.20634920634921
75,629,-18.987154129774634,-9.841269841269842
76,637,-18.54638365518483,-10.05291005291005
77,644,-18.098345537314046,-10.05291005291005
78,652,-17.516912580648697,-9.417989417989418
79,660,-16.863754837128337,-12.592592592592595
80,668,-16.141546727814372,-12.592592592592595
81,676,-15.35324540754029,-13.650793650793652
82,684,-14.502078656539272,-13.01587301587302
83,692,-13.591531663968526,-12.169312169312171
84,700,-12.625332757446433,-14.074074074074076
85,707,-11.737361559443112,-13.439153439153436
86,715,-10.677645327832884,-13.439153439153436
87,723,-9.574208387351945,-12.592592592592595
88,731,-8.43156887320246,-13.650793650793652
89,739,-7.254405439526659,-13.227513227513228
90,747,-6.047538102179802,-11.957671957671955
91,755,-4.815908502683184,-11.957671957671955
92,762,-3.7218822047917275,-12.804232804232804
93,770,-2.4574799021310008,-12.592592592592595
94,778,-1.1830151971280054,-10.476190476190474
95,786,0.09629348437310821,-8.994708994708994
96,794,1.3752078823718985,-8.783068783068785
97,802,2.6484913513019768,-9.20634920634921
98,810,3.9109303020108848,-7.936507936507937
99,818,5.157355549333117,-7.936507936507937
100,826,6.382663477846564,-6.666666666666664
101,834,7.58183693914679,-5.820105820105823
102,842,8.749965795073432,-5.820105820105823
103,850,9.882267022772163,-4.1269841269841265
104,858,10.974104299270058,-3.7037037037037024
105,865,11.892749893646572,-3.0687830687830697
106,873,12.896811696320151,-2.433862433862437
107,881,13.848066186873574,-1.1640211640211646
108,889,14.742618356682131,-1.1640211640211646
109,897,15.576805370562127,0.31746031746031633
110,905,16.347211564623457,0.529100529100532
111,913,17.050682432054128,0.529100529100532
112,921,17.68433753957042,1.7989417989417973
113,928,18.17946811562755,2.433862433862437
114,936,18.675458352061437,3.915343915343918
115,944,19.094980017703843,3.492063492063494
116,952,19.436315338266045,4.761904761904759
117,960,19.698066681431218,4.973544973544975
118,968,19.8791622796027,6.031746031746039
119,976,19.978860618365815,7.089947089947088
120,984,19.996753472694337,8.994708994709
121,992,19.932767578469544,8.57142857142857
122,1000,19.787164932467636,9.206349206349202
123,1008,19.560541719587167,8.57142857142857
124,1016,19.25382587170914,9.841269841269835
125,1024,18.86827326818517,9.841269841269835
126,1032,18.405462593511277,10.05291005291005
127,1040,17.86728887324304,10.687830687830683
128,1047,17.33629053417397,12.38095238095238
129,1055,16.66298625170732,11.322751322751316
130,1063,15.921453670916453,11.746031746031747
131,1071,15.114729072656134,12.169312169312164
132,1081,14.019703625944695,13.439153439153444
133,1089,13.078759054638649,13.227513227513228
134,1097,12.08426216917889,12.38095238095238
135,1105,11.040285038590659,12.38095238095238
136,1113,9.951102333814294,11.322751322751316
137,1120,8.964486538811698,12.592592592592595
138,1128,7.80269547426916,12.38095238095238
139,1136,6.608955476533604,12.169312169312164
140,1144,5.388154435894154,12.38095238095238
141,1152,4.145291046842726,12.169312169312164
142,1160,2.8854543404091455,12.169312169312164
143,1168,1.6138028466040524,11.534391534391531
144,1176,0.33554347229114845,13.439153439153444
145,1184,-0.9440898190245305,11.111111111111114
146,1192,-2.2198574381945178,10.476190476190482
147,1199,-3.328875679516164,8.359788359788354
148,1207,-4.583344230855361,7.51322751322752
149,1215,-5.819045811329816,6.666666666666671
150,1223,-7.03092071466607,6.24338624338624
151,1231,-8.214006795352661,4.973544973544975
152,1239,-9.363459786651504,5.1851851851851904
153,1246,-10.337937782653537,5.6084656084656075
154,1254,-11.411766051283593,4.1269841269841265
155,1262,-12.438867678794718,3.2804232804232782
156,1270,-13.415037092716737,2.010582010582013
157,1278,-14.336277267727661,2.010582010582013
158,1286,-15.198816091881922,0.952380952380949
159,1294,-15.999121811907823,0.10582010582010781
160,1302,-16.733917494331884,-0.529100529100532
161,1310,-17.400194443217455,-1.3756613756613731
162,1318,-17.995224519577427,-2.433862433862437
163,1325,-18.45550843225613,-3.0687830687830697
164,1333,-18.910620690052244,-2.433862433862437
165,1341,-19.28830148085637,-3.915343915343918
166,1349,-19.5870043521133,-5.185185185185183
167,1357,-19.805506234422232,-5.396825396825399
168,1365,-19.9429124495193,-6.455026455026456
169,1373,-19.99866037362905,-7.724867724867728
170,1380,-19.980266806590862,-7.513227513227513
171,1388,-19.882553775965587,-7.513227513227513
172,1396,-19.703429599103856,-7.936507936507937
173,1404,-19.443627718234524,-9.417989417989418
174,1412,-19.104211918681866,-9.841269841269842
175,1420,-18.686571973087958,-11.111111111111114
176,1428,-18.1924179508467,-11.746031746031747
177,1436,-17.623773216050118,-12.38095238095238
178,1444,-16.982966142617517,-10.899470899470899
179,1452,-16.272620580530763,-13.227513227513228
180,1460,-15.495645112212674,-12.38095238095238
181,1467,-14.763628781445885,-13.01587301587302
182,1475,-13.870501695542448,-13.227513227513228
183,1483,-12.92058042441347,-12.804232804232804
184,1491,-11.917754517680619,-13.439153439153436
185,1499,-10.866130148397046,-13.439153439153436
186,1507,-9.770013299902663,-13.439153439153436
187,1515,-8.633892134535634,-13.227513227513228
188,1523,-7.46241861639367,-13.86243386243386
189,1530,-6.412146984386764,-12.592592592592595
190,1539,-5.032726506612185,-13.227513227513228
191,1547,-3.7844565373623142,-13.01587301587302
192,1554,-2.679332506436139,-11.534391534391531
193,1562,-1.4062509850054015,-12.169312169312171
194,1570,-0.1274114253530427,-11.111111111111114
195,1578,1.1519498333877978,-8.994708994708994
196,1586,2.4265943159338033,-7.936507936507937
197,1594,3.6913028603233196,-8.994708994708994
198,1602,4.940896988307831,-8.148148148148145
199,1610,6.170260109159814,-6.666666666666664
200,1618,7.374358470075826,-5.820105820105823
201,1626,8.548261767391214,-5.185185185185183
202,1633,9.546875671800777,-5.185185185185183
203,1641,10.6513199499944,-4.338624338624342
204,1649,11.712151311264416,-3.2804232804232782
205,1657,12.725026073302317,-2.2222222222222214
206,1665,13.685796916991022,-1.3756613756613731
207,1673,14.590529868026394,-1.5873015873015888
208,1681,15.435520404976648,-0.7407407407407405
209,1689,16.21730862782354,0.7407407407407405
210,1696,16.847004564557025,1.1640211640211646
211,1704,17.501873897177397,1.3756613756613731
212,1712,18.08508002036752,2.2222222222222214
213,1720,18.59423493711674,3.492063492063494
214,1728,19.02725386063905,3.915343915343918
215,1736,19.38236375074537,4.338624338624342
216,1744,19.658110573737662,4.550264550264544
217,1752,19.853365256098318,5.1851851851851904
218,1762,19.983055222813192,8.359788359788354
219,1770,19.994786740737062,7.51322751322752
