,Time,Command,Righthip,Lefthip,Pitch
172,6141,-5.6110679676801825,-9.857142857142854,-8.783068783068785,-1.9375
173,6157,-4.994003592424779,-7.714285714285715,-8.994708994708994,-1.875
174,6175,-4.293725707210573,-6.642857142857146,-8.57142857142857,-1.875
175,6191,-3.6665570234772575,-5.785714285714285,-8.994708994708994,-1.875
176,6207,-3.0356341057296063,-5.785714285714285,-8.994708994708994,-1.875
177,6225,-2.322162826849169,-4.928571428571431,-8.57142857142857,-1.8125
178,6241,-1.6854110534983604,-4.714285714285715,-8.783068783068785,-1.8125
179,6257,-1.0469335664972077,-4.285714285714285,-8.783068783068785,-1.75
180,6277,-0.24740597689477434,-3.642857142857146,-8.783068783068785,-1.0
181,6397,4.513373951298263,-3.0,-6.666666666666664,-0.75
182,6420,5.404551370236734,-4.285714285714285,-2.857142857142854,-0.5
183,6438,6.09411334010272,2.357142857142854,0.952380952380949,-0.25
184,6456,6.775778192023974,4.714285714285708,2.857142857142854,0.0
185,6477,7.559894923706235,5.357142857142861,4.338624338624342,0.25
186,6492,8.111894551315808,5.357142857142861,4.550264550264544,0.6875
187,6508,8.69263571241433,4.928571428571431,4.550264550264544,1.125
188,6527,9.370657935442168,5.142857142857139,4.973544973544975,1.3125
189,6542,9.896429579523943,4.714285714285708,5.1851851851851904,1.6875
190,6558,10.44742470423234,5.357142857142861,5.1851851851851904,2.0625
191,6577,11.08779243061485,5.142857142857139,5.1851851851851904,2.25
192,6593,11.614669711950135,5.571428571428569,5.396825396825392,2.625
193,6609,12.129654586371071,5.142857142857139,6.24338624338624,3.0625
194,6627,12.694141368957716,4.714285714285708,6.666666666666671,3.25
195,6642,13.152011587515007,4.5,7.301587301587304,3.625
196,6659,13.656601159839157,5.571428571428569,7.936507936507937,3.9375
197,6678,14.20184736915349,6.0,8.783068783068785,4.25
198,6697,14.726588578479925,7.285714285714292,9.417989417989418,4.4375
199,6713,15.152014163198304,8.142857142857139,10.264550264550266,4.8125
200,6730,15.587020070463595,9.214285714285708,10.476190476190482,5.125
201,6750,16.07568853103242,9.857142857142861,10.899470899470899,6.8125
202,6873,18.489295454038928,9.214285714285708,13.227513227513228,7.0625
203,6891,18.751768972342088,11.357142857142861,13.86243386243386,8.375
204,7010,19.86287605758409,17.14285714285714,17.037037037037038,8.5625
205,7029,19.937358681078734,16.714285714285708,17.67195767195767,8.6875
