,Time,Command,Righthip,Pitch,Pitchdot
170,4507,-21.549107142857142,171.42857142857142,2.9375,-17.1875
171,4532,-20.799107142857142,171.42857142857142,2.4375,-15.6875
172,4558,-20.351785714285715,171.64285714285714,2.125,-15.4375
173,4583,-19.695535714285715,171.64285714285714,1.6875,-13.8125
174,4609,-19.017857142857142,171.42857142857142,1.25,-12.625
175,4634,-18.621428571428574,171.21428571428572,1.0,-10.625
176,4661,-18.174107142857142,171.42857142857142,0.6875,-9.25
177,4686,-17.892857142857142,171.42857142857142,0.5,-7.3125
178,4713,-17.517857142857142,171.42857142857142,0.25,-6.625
179,4738,-17.330357142857142,171.42857142857142,0.125,-5.75
180,4765,-17.142857142857142,171.42857142857142,0.0,-6.000000000000001
181,4790,-16.840178571428574,171.21428571428572,-0.1875,-6.8125
182,4818,-16.674107142857142,171.42857142857142,-0.3125,-6.8125
183,4843,-16.392857142857142,171.42857142857142,-0.5,-7.0625
184,4869,-16.090178571428574,171.21428571428572,-0.6875,-7.4375
185,4894,-15.830357142857142,171.42857142857142,-0.875,-7.3125
186,4921,-15.455357142857142,171.42857142857142,-1.125,-7.1875
187,4947,-15.174107142857142,171.42857142857142,-1.3125,-7.812500000000001
188,4976,-14.871428571428574,171.21428571428572,-1.5,-8.4375
189,5002,-14.517857142857142,171.42857142857142,-1.75,-8.6875
190,5028,-14.215178571428574,171.21428571428572,-1.9375,-9.375
191,5055,-13.861607142857142,171.42857142857142,-2.1875,-9.125
192,5080,-13.580357142857142,171.42857142857142,-2.375,-9.25
193,5107,-13.090178571428574,171.21428571428572,-2.6875,-9.875
194,5132,-12.715178571428574,171.21428571428572,-2.9375,-10.3125
195,5159,-12.340178571428574,171.21428571428572,-3.1875,-10.3125
196,5184,-11.965178571428574,171.21428571428572,-3.4375,-2.75
197,5211,-11.986607142857142,171.42857142857142,-3.4375,4.0
198,5236,-12.267857142857142,171.42857142857142,-3.25,14.0
199,5262,-12.902678571428574,171.21428571428572,-2.8125,24.375
200,5287,-13.933928571428574,171.21428571428572,-2.125,45.6875
201,5315,-16.183928571428574,171.21428571428572,-0.625,57.81250000000001
202,5341,-17.965178571428574,171.21428571428572,0.5625,68.625
203,5368,-20.986607142857142,171.42857142857142,2.5625,66.625
204,5393,-23.705357142857142,171.42857142857142,4.375,60.62499999999999
205,5421,-25.392857142857142,171.42857142857142,5.5,51.0625
