,Time,Command,Righthip,Pitch,Pitchdot
0,0.0,0.0,0.0,0.0,0.0
1,0.010279655456542969,0.12628495693206787,1.0714285714285694,-3.3125,-0.125
2,0.04339742660522461,0.13042467832565308,1.0714285714285694,-3.3125,-0.125
3,0.0745537281036377,-0.12346985936164856,1.0714285714285694,-3.3125,0.125
4,0.10920238494873047,-0.12780094146728516,1.0714285714285694,-3.3125,0.125
5,0.13664698600769043,-0.19544680416584018,1.0714285714285694,-3.3125,0.18750000000000003
6,0.16396164894104004,0.0562603622674942,1.0714285714285694,-3.3125,-0.0625
7,0.19064998626708984,-0.006239637732505798,1.0714285714285694,-3.3125,-0.0
8,0.21681475639343262,-0.006239637732505798,0.8571428571428541,-3.3125,-0.0
9,0.24429845809936523,-0.006239637732505798,1.0714285714285694,-3.3125,-0.0
10,0.27022695541381836,0.12200142443180084,0.8571428571428541,-3.3125,-0.125
11,0.2970447540283203,-0.06717468798160553,1.0714285714285694,-3.3125,0.0625
12,0.32297515869140625,0.05944596230983734,1.0714285714285694,-3.3125,-0.0625
13,0.34960389137268066,-0.25971122086048126,1.0714285714285694,-3.3125,0.25
14,0.37671446800231934,-0.009711220860481262,0.8571428571428541,-3.3125,-0.0
15,0.406696081161499,-0.2672066241502762,1.0714285714285694,-3.3125,0.25
16,0.43395566940307617,-0.14561407268047333,1.0714285714285694,-3.3125,0.125
17,0.4608883857727051,-0.08479736745357513,0.8571428571428541,-3.3125,0.0625
18,0.4877030849456787,-0.022297367453575134,0.8571428571428541,-3.3125,-0.0
19,0.5143134593963623,-0.21478681266307834,1.2857142857142847,-3.3125,0.18750000000000003
20,0.5410821437835693,-0.21980594098567965,1.0714285714285694,-3.3125,0.18750000000000003
21,0.5679309368133545,-0.0964839905500412,1.0714285714285694,-3.3125,0.0625
22,0.5949304103851318,0.09439094364643097,1.0714285714285694,-3.3125,-0.125
23,0.6212310791015625,0.033534735441207886,1.0714285714285694,-3.3125,-0.0625
24,0.6490185260772705,0.16374488174915316,1.0714285714285694,-3.3125,-0.18750000000000003
25,0.6752722263336182,0.040385738015174866,1.0714285714285694,-3.3125,-0.0625
26,0.7017560005187988,0.17035144567489627,1.0714285714285694,-3.3125,-0.18750000000000003
27,0.7287313938140869,-0.08133451640605927,1.0714285714285694,-3.3125,0.0625
28,0.7552361488342285,-0.018834516406059265,0.6428571428571459,-3.3125,-0.0
29,0.7818477153778076,-0.08299773931503296,1.0714285714285694,-3.3125,0.0625
30,0.8095552921295166,-0.08472946286201477,0.2142857142857153,-3.3125,0.0625
31,0.8362078666687012,0.041936323046684265,1.5,-3.3125,-0.0625
32,0.8629655838012695,0.04360868036746979,1.7142857142857153,-3.3125,-0.0625
33,0.8899931907653809,0.1094871312379837,1.0714285714285694,-3.3125,-0.125
34,0.9166057109832764,-0.015512868762016296,1.0714285714285694,-3.3125,-0.0
35,0.9430935382843018,0.04864262044429779,1.0714285714285694,-3.3125,-0.0625
36,0.9697871208190918,-0.01385737955570221,1.0714285714285694,-3.3125,-0.0
37,0.9963376522064209,-0.07801678776741028,1.0714285714285694,-3.3125,0.0625
38,1.0228931903839111,-0.015516787767410278,1.0714285714285694,-3.3125,-0.0
39,1.0506727695465088,-0.07975301146507263,1.0714285714285694,-3.3125,0.0625
40,1.0765275955200195,0.11097884178161621,0.6428571428571459,-3.3125,-0.125
41,1.1035470962524414,-0.14239859580993652,1.0714285714285694,-3.3125,0.125
42,1.1309237480163574,0.17523452639579776,1.0714285714285694,-3.3125,-0.18750000000000003
43,1.1575703620910645,0.18023076653480533,0.8571428571428541,-3.3125,-0.18750000000000003
44,1.187729835510254,-0.07165420055389404,0.8571428571428541,-3.3125,0.0625
45,1.2149555683135986,-0.009154200553894043,1.0714285714285694,-3.3125,-0.0
46,1.242117166519165,0.11924099922180176,1.0714285714285694,-3.3125,-0.125
47,1.268843650817871,0.12258180975914001,0.8571428571428541,-3.3125,-0.125
48,1.2951035499572754,0.06172305345535278,0.8571428571428541,-3.3125,-0.0625
49,1.3214268684387207,0.12751346826553345,1.0714285714285694,-3.3125,-0.125
50,1.3479595184326172,0.19498834013938907,1.0714285714285694,-3.3125,-0.18750000000000003
51,1.3747012615203857,-0.0566830188035965,1.0714285714285694,-3.3125,0.0625
52,1.402378797531128,-0.05841286480426788,0.8571428571428541,-3.3125,0.0625
53,1.4282164573669434,0.260546550154686,1.0714285714285694,-3.3125,-0.25
54,1.4552161693572998,0.010546550154685974,1.0714285714285694,-3.3125,-0.0
55,1.4824886322021484,-0.053657978773117065,0.6428571428571459,-3.3125,0.0625
56,1.5089733600616455,0.32961849868297577,1.0714285714285694,-3.3125,-0.3125
57,1.5356428623199463,0.08128534257411957,1.0714285714285694,-3.3125,-0.0625
58,1.5642623901367188,0.018785342574119568,1.0714285714285694,-3.3125,-0.0
59,1.5921430587768555,0.14727042615413666,1.0714285714285694,-3.3125,-0.125
60,1.6191537380218506,-0.04191774129867554,1.0714285714285694,-3.3125,0.0625
61,1.6460323333740234,0.020582258701324463,1.0714285714285694,-3.3125,-0.0
62,1.6733407974243164,0.08478903770446777,1.0714285714285694,-3.3125,-0.0625
63,1.7001924514770508,-0.041889190673828125,1.0714285714285694,-3.3125,0.0625
64,1.7263813018798828,-0.17179960012435916,0.8571428571428541,-3.3125,0.18750000000000003
65,1.7541718482971191,0.2084111273288727,1.0714285714285694,-3.3125,-0.18750000000000003
66,1.7804503440856934,0.21333834528923037,0.6428571428571459,-3.3125,-0.18750000000000003
67,1.807121992111206,-0.10249561071395874,1.0714285714285694,-3.3125,0.125
68,1.834324598312378,-0.2342962622642517,1.0714285714285694,-3.3125,0.25
69,1.8609943389892578,0.01570373773574829,1.0714285714285694,-3.3125,-0.0
70,1.888035774230957,0.07989382743835449,0.6428571428571459,-3.3125,-0.0625
71,1.9153904914855957,0.08160349726676941,1.2857142857142847,-3.3125,-0.0625
72,1.9455668926239014,0.01910349726676941,-0.6428571428571459,-3.3125,-0.0
73,1.9733076095581055,-0.23783168196678162,1.0714285714285694,-3.3125,0.25
74,2.0006103515625,-0.18045094609260562,1.9285714285714306,-3.3125,0.18750000000000003
75,2.0269458293914795,0.3277788907289505,0.8571428571428541,-3.3125,-0.3125
76,2.054976463317871,0.07953080534934998,0.8571428571428541,-3.3125,-0.0625
77,2.081249952316284,0.0,1.0714285714285694,-3.3125,-0.0625
78,2.0918519496917725,-0.10929444432258606,0.8571428571428541,-3.3125,0.125
79,2.1189234256744385,0.01570555567741394,0.8571428571428541,-3.3125,-0.0
80,2.1463472843170166,-0.8832903206348419,0.8571428571428541,-3.3125,0.875
81,2.173252820968628,-2.639735758304596,0.8571428571428541,-3.25,2.5625
82,2.1997745037078857,-2.9643279910087585,0.6428571428571459,-3.1875,2.8125
83,2.225749969482422,-1.6266677230596542,-0.4285714285714306,-3.125,1.4375
84,2.252286672592163,-4.680265799164772,-1.7142857142857153,-3.0625,4.375
85,2.2780041694641113,0.3358076363801956,-1.5,-3.0,-0.625
86,2.306086778640747,-0.9317439943552017,-3.0,-3.0,0.625
87,2.331711530685425,2.1932163387537003,-3.642857142857146,-3.0,-2.4375
88,2.359185218811035,-9.876849487423897,-0.2142857142857153,-2.875,9.375
89,2.3842709064483643,-4.217785105109215,-2.142857142857146,-2.6875,3.6250000000000004
90,2.4107425212860107,-20.480672642588615,-6.857142857142854,-2.6875,19.375
91,2.4361720085144043,53.30617952346802,-13.07142857142857,-2.5625,-53.0625
92,2.4630675315856934,-45.26062834262848,-19.5,-2.625,44.3125
93,2.4881482124328613,131.99202245473862,-19.5,-2.625,-129.6875
94,2.5136208534240723,-102.74233120679855,-20.357142857142854,-3.4375,102.4375
95,2.537984609603882,-5.938831865787506,-29.571428571428573,-2.0625,5.5
96,2.567495107650757,16.226369321346283,-43.92857142857143,-1.9375,-16.1875
97,2.592442750930786,57.435937345027924,-43.92857142857143,-2.8125,-56.0
98,2.6199822425842285,-2.9311054944992065,-24.0,-3.25,4.25
99,2.639820098876953,-10.855419903993607,-8.357142857142854,-2.625,11.9375
100,2.6609647274017334,-10.405796974897385,-3.642857142857146,-2.5,11.25
101,2.6827945709228516,-26.042694732546806,-7.071428571428569,-2.0,26.3125
102,2.7050862312316895,-7.205702498555183,-13.714285714285715,-1.375,7.3125
103,2.7257509231567383,48.588370367884636,-20.142857142857146,-2.0,-47.5
104,2.7468156814575195,41.73951105773449,-26.57142857142857,-2.625,-39.8125
105,2.768979072570801,0.0,-10.92857142857143,-5.4375,-166.5625
106,2.783842086791992,97.95842377841473,0.0,-6.375,-94.625
107,2.8039798736572266,6.330078527331352,12.642857142857139,-7.625,-2.9375
108,2.8263113498687744,-40.248196363449104,27.42857142857143,-7.0,42.68750000000001
109,2.847344160079956,-63.67257082462311,21.214285714285708,-5.875,64.75
110,2.869614839553833,0.0,16.07142857142857,-2.75,172.8125
111,2.8847405910491943,15.923643290996552,8.785714285714292,-2.5,-14.625
112,2.906717538833618,15.606320559978485,-7.928571428571431,-3.0625,-14.0
113,2.926931858062744,33.74307161569595,-20.785714285714285,-3.625,-31.5
114,2.94800066947937,0.0,-2.142857142857146,-5.875,-130.8125
115,2.96531343460083,71.03884735703468,6.642857142857139,-6.6875,-67.625
116,2.983250141143799,5.576962858438492,19.5,-7.625,-2.125
117,3.0067358016967773,-32.242099553346634,30.214285714285708,-7.125,34.875
118,3.02756667137146,-92.9423897266388,26.35714285714286,-5.75,93.625
119,3.048265218734741,0.0,19.92857142857143,-3.375,102.6875
120,3.065601110458374,17.65940296649933,11.142857142857139,-3.1875,-16.6875
121,3.085101842880249,17.793665051460266,-4.928571428571431,-3.5,-16.5
122,3.10697340965271,16.68560552597046,-16.5,-3.875,-15.062500000000002
123,3.127601146697998,103.81345769762993,0.8571428571428541,-4.75,-100.125
124,3.146779775619507,22.925454318523407,12.642857142857139,-6.375,-18.875
125,3.1699695587158203,-39.81880763173103,15.857142857142861,-5.8125,42.875
126,3.1895363330841064,-66.33807121217251,15.214285714285708,-4.375,68.0625
127,3.2116079330444336,0.6384777128696442,7.071428571428569,-4.125,1.0625
128,3.232255697250366,-0.21273684501647927,1.7142857142857153,-3.375,1.8749999999999998
129,3.2538461685180664,3.258498266339302,-7.928571428571431,-3.375,-1.5625
130,3.2770910263061523,36.486323431134224,-1.9285714285714306,-3.8125,-34.0
131,3.2985806465148926,-22.92323087155819,0.8571428571428541,-3.6875,24.875
132,3.321333408355713,-13.13383410871029,3.4285714285714306,-3.375,14.750000000000002
133,3.3408560752868652,24.10938473045826,2.5714285714285694,-3.625,-22.0625
134,3.3621578216552734,-51.379962876439095,-1.9285714285714306,-2.8125,52.3125
135,3.3818705081939697,21.071862682700157,-13.714285714285715,-3.0,-19.75
136,3.4028382301330566,74.57629673182964,-10.285714285714285,-3.875,-71.75
137,3.4229607582092285,-98.54837949573994,-13.5,-3.1875,99.375
138,3.4435505867004395,59.5743225067854,1.7142857142857153,-3.875,-57.56250000000001
139,3.4664623737335205,-31.872130438685417,17.35714285714286,-4.3125,33.125
140,3.4864461421966553,-30.302878275513653,21.85714285714286,-3.5,30.937500000000004
141,3.508917808532715,17.505404219031334,17.785714285714292,-3.25,-16.5
142,3.5294222831726074,-44.15191878378391,15.857142857142861,-3.0,44.25
143,3.5504400730133057,23.070981487631798,7.714285714285708,-2.9375,-22.5
144,3.572058916091919,-8.112778678536415,2.142857142857146,-3.25,8.5
145,3.5917177200317383,15.809560731053352,-5.142857142857146,-3.0,-15.125
146,3.61275315284729,11.660691633820534,-1.9285714285714306,-3.8125,-10.75
147,3.6324779987335205,4.670927003026009,-4.5,-2.875,-3.6875000000000004
148,3.6535136699676514,36.08152820169926,9.0,-3.75,-34.375
149,3.675727367401123,-24.807139575481415,3.642857142857146,-3.0625,25.9375
150,3.6956350803375244,30.452707171440125,1.0714285714285694,-2.9375,-28.75
151,3.716869831085205,-66.65619395673275,0.4285714285714306,-3.4375,66.9375
152,3.7348475456237793,70.3308975249529,-1.5,-2.5,-68.81250000000001
153,3.7571113109588623,-27.488336816430092,13.5,-3.6875,28.375
154,3.7791707515716553,-14.060956135392189,25.285714285714292,-3.125,14.625
155,3.7988274097442627,-2.4949261099100113,20.57142857142857,-2.8125,3.0000000000000004
156,3.8212881088256836,12.838506072759628,14.357142857142861,-2.875,-12.0625
157,3.8409688472747803,3.898778334259987,3.2142857142857153,-2.875,-3.0625
158,3.8643717765808105,23.2232174128294,-3.857142857142854,-3.1875,-21.875
159,3.8845303058624268,1.4119773209095003,2.5714285714285694,-3.75,-0.0625
160,3.9058470726013184,23.116290912032127,2.5714285714285694,-2.8125,-21.3125
161,3.9272847175598145,52.62031374871731,2.5714285714285694,-3.5,-49.75
162,3.946972370147705,43.97647224366665,2.142857142857146,-2.25,-40.3125
163,3.9685473442077637,1.7485191673040392,15.42857142857143,-3.75,1.8749999999999998
164,3.9879958629608154,-43.27111269533634,26.785714285714292,-3.5625,46.0
165,4.009417772293091,-28.296803191304207,25.285714285714292,-3.0,30.375
166,4.0309531688690186,-5.966394439339638,21.85714285714286,-2.1875,7.875
167,4.055815935134888,34.512052312493324,7.5,-2.625,-31.8125
168,4.082329511642456,5.009207859635353,-12.42857142857143,-3.0,-2.25
169,4.109032154083252,72.18997405469418,-8.57142857142857,-3.4375,-67.625
170,4.133188962936401,-48.05108200013638,6.0,-4.5625,51.37500000000001
