Time,Command,Reading
11.3380,12.99,50.37
11.3410,14.09,50.52
11.3440,15.11,50.66
11.3470,16.05,50.80
11.3500,16.90,50.94
11.3520,17.41,51.08
11.3550,18.10,51.08
11.3580,18.69,51.37
11.3610,19.17,51.51
11.3640,19.54,51.51
11.3670,19.81,51.65
11.3690,19.92,51.79
11.3720,20.00,51.94
11.3750,19.96,52.08
11.3780,19.82,52.22
11.3810,19.56,52.22
11.3840,19.19,52.36
11.3860,18.88,52.50
11.3890,18.34,52.65
11.3920,17.69,52.65
11.3950,16.94,52.79
11.3980,16.09,52.93
11.4010,15.16,53.07
11.4030,14.48,53.21
11.4060,13.41,53.36
11.4090,12.26,53.50
11.4120,11.04,53.50
11.4150,9.76,53.64
11.4180,8.43,53.78
11.4200,7.51,53.93
11.4230,6.10,54.07
11.4260,4.66,54.21
11.4290,3.18,54.35
11.4320,1.70,54.35
11.4350,0.20,54.49
11.4370,-0.80,54.64
11.4400,-2.30,54.78
11.4430,-3.78,54.78
11.4460,-5.24,55.06
11.4490,-6.67,55.20
11.4520,-8.06,55.06
11.4540,-8.97,55.20
11.4570,-10.28,55.35
11.4600,-11.54,55.63
11.4630,-12.73,55.49
11.4660,-13.85,55.77
11.4680,-14.56,55.91
11.4710,-15.54,56.06
11.4740,-16.44,56.20
11.4770,-17.25,56.06
11.4800,-17.96,56.34
11.4830,-18.57,56.34
11.4850,-18.92,56.63
11.4880,-19.35,56.63
11.4910,-19.67,56.77
11.4940,-19.89,56.91
11.4970,-19.99,56.91
11.5000,-19.98,57.19
11.5020,-19.91,57.19
11.5050,-19.71,57.34
11.5080,-19.41,57.48
11.5110,-18.99,57.62
11.5140,-18.47,57.76
11.5170,-17.84,57.76
11.5190,-17.36,57.90
11.5220,-16.57,57.90
11.5250,-15.69,58.19
11.5280,-14.71,58.33
11.5310,-13.66,58.33
11.5340,-12.52,58.47
11.5360,-11.73,58.47
11.5390,-10.48,58.61
11.5420,-9.17,58.76
11.5450,-7.82,58.90
11.5480,-6.41,59.04
11.5510,-4.98,59.18
11.5530,-4.00,59.18
11.5560,-2.52,59.33
11.5590,-1.03,59.47
11.5620,0.47,59.47
11.5650,1.97,59.61
11.5680,3.45,59.75
11.5700,4.43,59.89
11.5730,5.88,60.04
11.5760,7.30,60.18
11.5790,8.67,60.18
11.5820,10.00,60.32
11.5850,11.27,60.32
11.5870,12.08,60.60
11.5900,13.24,60.60
11.5930,14.33,60.60
11.5960,15.33,60.89
11.5990,16.25,60.89
11.6020,17.08,61.03
11.6040,17.58,61.03
11.6070,18.24,61.17
11.6100,18.81,61.46
11.6130,19.26,61.31
11.6160,19.61,61.60
11.6190,19.85,61.60
11.6210,19.95,61.60
11.6240,20.00,61.74
11.6270,19.94,62.02
11.6300,19.77,62.02
11.6330,19.48,62.17
11.6360,19.09,62.17
11.6380,18.77,62.45
11.6410,18.20,62.45
11.6440,17.53,62.59
11.6470,16.75,62.74
11.6500,15.89,62.74
11.6530,14.93,62.88
11.6550,14.25,63.02
11.6580,13.16,63.16
11.6610,11.99,63.30
11.6640,10.76,63.30
11.6670,9.47,63.45
11.6700,8.12,63.45
11.6720,7.20,63.59
11.6750,5.78,63.59
11.6780,4.33,63.87
11.6810,2.85,63.87
11.6840,1.36,64.01
11.6870,-0.14,64.01
11.6890,-1.14,64.30
11.6920,-2.63,64.44
11.6950,-4.11,64.44
11.6980,-5.56,64.44
11.7010,-6.99,64.44
11.7040,-8.37,64.72
11.7060,-9.27,64.87
11.7090,-10.57,64.87
11.7120,-11.81,65.01
11.7150,-12.99,65.01
11.7180,-14.09,65.15
11.7210,-15.12,65.29
11.7230,-15.75,65.44
11.7260,-16.63,65.44
11.7290,-17.42,65.58
11.7320,-18.10,65.72
11.7350,-18.69,65.72
11.7380,-19.17,66.00
11.7400,-19.43,66.00
11.7430,-19.73,66.00
11.7460,-19.92,66.15
11.7490,-20.00,66.29
11.7520,-19.96,66.29
11.7540,-19.88,66.43
11.7570,-19.65,66.43
11.7600,-19.32,66.71
11.7630,-18.88,66.71
11.7660,-18.33,66.86
11.7690,-17.68,66.86
11.7710,-17.19,67.00
11.7740,-16.38,67.14
11.7770,-15.47,67.28
11.7800,-14.48,67.28
11.7830,-13.41,67.28
11.7860,-12.26,67.57
11.7880,-11.45,67.71
11.7910,-10.19,67.71
11.7940,-8.87,67.85
11.7970,-7.51,67.85
11.8000,-6.10,67.99
11.8030,-4.65,67.99
11.8050,-3.67,68.13
11.8080,-2.19,68.28
11.8110,-0.69,68.28
11.8140,0.81,68.42
11.8170,2.30,68.42
11.8200,3.78,68.56
11.8220,4.76,68.70
11.8250,6.20,68.85
11.8280,7.61,68.85
11.8310,8.97,68.99
11.8340,10.29,68.99
11.8370,11.54,69.13
11.8390,12.35,69.27
11.8420,13.49,69.41
11.8450,14.56,69.41
11.8480,15.54,69.41
11.8510,16.44,69.70
11.8540,17.25,69.70
11.8560,17.74,69.84
11.8590,18.38,69.84
11.8620,18.92,69.98
11.8650,19.35,69.98
11.8680,19.68,69.98
11.8710,19.89,70.27
11.8730,19.97,70.41
11.8760,20.00,70.41
11.8790,19.91,70.41
11.8820,19.71,70.55
11.8850,19.41,70.55
11.8880,18.99,70.69
11.8900,18.65,70.83
11.8930,18.06,70.98
11.8960,17.36,70.98
11.8990,16.57,71.12
11.9020,15.68,71.26
11.9050,14.71,71.26
11.9070,14.01,71.40
11.9100,12.90,71.40
11.9130,11.72,71.55
11.9160,10.48,71.69
11.9190,9.17,71.69
11.9220,7.81,71.69
11.9240,6.88,71.97
11.9270,5.46,71.97
11.9300,4.00,71.97
11.9330,2.52,72.11
11.9360,1.03,72.26
11.9390,-0.47,72.40
11.9410,-1.47,72.40
11.9440,-2.96,72.40
11.9470,-4.44,72.68
11.9500,-5.89,72.68
11.9530,-7.30,72.68
11.9560,-8.68,72.82
11.9580,-9.57,72.97
11.9610,-10.86,72.97
11.9640,-12.08,72.97
11.9670,-13.24,73.11
11.9700,-14.33,73.25
11.9730,-15.33,73.25
11.9750,-15.96,73.39
11.9780,-16.82,73.53
11.9810,-17.58,73.53
11.9840,-18.24,73.68
11.9870,-18.81,73.68
11.9900,-19.26,73.82
11.9920,-19.51,73.82
11.9950,-19.78,73.96
11.9980,-19.95,74.10
12.0010,-20.00,74.10
12.0040,-19.94,74.25
12.0070,-19.77,74.25
12.0090,-19.59,74.39
12.0120,-19.23,74.53
12.0150,-18.77,74.53
12.0180,-18.20,74.67
12.0210,-17.52,74.81
12.0240,-16.75,74.81
12.0260,-16.19,74.81
12.0290,-15.26,75.10
12.0320,-14.25,75.10
12.0350,-13.16,75.10
12.0380,-11.99,75.10
12.0400,-11.18,75.24
12.0430,-9.90,75.38
12.0460,-8.57,75.52
12.0490,-7.19,75.52
12.0520,-5.77,75.52
12.0550,-4.32,75.81
12.0570,-3.34,75.81
12.0600,-1.86,75.67
12.0630,-0.36,75.95
12.0660,1.14,75.95
12.0690,2.63,76.09
12.0720,4.11,76.09
12.0740,5.09,76.23
12.0770,6.52,76.23
12.0800,7.92,76.38
12.0830,9.27,76.52
12.0860,10.58,76.66
12.0890,11.82,76.52
12.0910,12.61,76.66
12.0940,13.74,76.80
12.0970,14.79,76.94
12.1000,15.75,76.94
12.1030,16.63,76.94
12.1060,17.42,77.09
12.1080,17.89,77.23
12.1110,18.51,77.23
12.1140,19.02,77.23
12.1170,19.43,77.37
12.1200,19.73,77.37
12.1230,19.92,77.51
12.1250,19.99,77.66
12.1280,19.99,77.66
12.1310,19.88,77.80
12.1340,19.65,77.80
12.1370,19.32,77.94
12.1400,18.88,77.94
12.1420,18.53,77.94
12.1450,17.91,78.08
12.1480,17.19,78.22
12.1510,16.38,78.22
12.1540,15.47,78.37
12.1570,14.48,78.37
12.1590,13.77,78.51
12.1620,12.65,78.51
12.1650,11.45,78.65
12.1680,10.19,78.65
12.1710,8.87,78.79
12.1740,7.50,78.93
12.1760,6.57,78.93
12.1790,5.13,79.08
12.1820,3.67,79.08
12.1850,2.19,79.22
12.1880,0.69,79.22
12.1910,-0.81,79.36
12.1930,-1.81,79.50
12.1960,-3.30,79.50
12.1990,-4.76,79.50
12.2020,-6.21,79.64
12.2050,-7.61,79.64
12.2080,-8.98,79.64
12.2100,-9.86,79.79
12.2130,-11.14,79.79
12.2160,-12.35,79.93
12.2190,-13.49,80.07
12.2220,-14.56,80.07
12.2250,-15.55,80.21
12.2270,-16.16,80.36
12.2300,-17.00,80.36
12.2330,-17.74,80.36
12.2360,-18.38,80.50
12.2390,-18.92,80.50
12.2420,-19.35,80.50
12.2440,-19.58,80.78
12.2470,-19.83,80.64
12.2500,-19.97,80.92
12.2530,-20.00,80.92
12.2560,-19.91,80.92
12.2590,-19.71,81.07
12.2610,-19.52,81.07
12.2640,-19.14,81.07
12.2670,-18.65,81.21
12.2700,-18.05,81.35
12.2730,-17.36,81.35
12.2760,-16.57,81.49
12.2780,-15.99,81.49
12.2810,-15.04,81.63
12.2840,-14.01,81.63
12.2870,-12.90,81.78
12.2900,-11.72,81.92
12.2930,-10.47,81.92
12.2950,-9.61,81.92
12.2980,-8.27,82.06
12.3010,-6.88,82.06
12.3040,-5.45,82.20
12.3070,-3.99,82.20
12.3100,-2.51,82.20
12.3120,-1.52,82.34
12.3150,-0.02,82.34
12.3180,1.48,82.49
12.3210,2.97,82.49
12.3240,4.44,82.63
12.3270,5.89,82.77
12.3290,6.84,82.77
12.3320,8.23,82.77
12.3350,9.57,82.91
12.3380,10.86,82.91
12.3410,12.09,82.91
12.3430,12.87,83.06
12.3460,13.98,83.20
12.3490,15.01,83.20
12.3520,15.96,83.34
12.3550,16.82,83.48
12.3580,17.58,83.48
12.3600,18.04,83.48
12.3630,18.63,83.48
12.3660,19.13,83.62
12.3690,19.51,83.77
12.3720,19.78,83.77
12.3750,19.95,83.77
12.3770,20.00,83.91
12.3800,19.97,84.05
12.3830,19.84,84.05
12.3860,19.59,84.05
12.3890,19.23,84.33
12.3920,18.77,84.19
12.3940,18.40,84.33
12.3970,17.76,84.48
12.4000,17.02,84.48
12.4030,16.18,84.48
12.4060,15.26,84.62
12.4090,14.24,84.62
12.4110,13.53,84.76
12.4140,12.38,84.76
12.4170,11.17,84.90
12.4200,9.90,85.04
12.4230,8.57,85.04
12.4260,7.19,85.04
12.4280,6.25,85.04
12.4310,4.81,85.19
12.4340,3.34,85.19
12.4370,1.85,85.19
12.4400,0.35,85.33
12.4430,-1.15,85.47
12.4450,-2.14,85.47
12.4480,-3.63,85.61
12.4510,-5.09,85.61
12.4540,-6.52,85.75
12.4570,-7.92,85.90
12.4600,-9.28,85.75
12.4620,-10.15,85.90
12.4650,-11.41,85.90
12.4680,-12.61,85.90
12.4710,-13.74,86.04
12.4740,-14.79,86.18
12.4770,-15.76,86.32
12.4790,-16.35,86.32
12.4820,-17.17,86.32
12.4850,-17.89,86.47
12.4880,-18.51,86.47
12.4910,-19.03,86.47
12.4940,-19.43,86.61
12.4960,-19.65,86.75
12.4990,-19.87,86.75
12.5020,-19.99,86.75
12.5050,-19.99,87.03
12.5080,-19.88,87.03
12.5110,-19.65,87.18
12.5130,-19.44,87.18
12.5160,-19.04,87.18
12.5190,-18.52,87.32
12.5220,-17.91,87.32
12.5250,-17.19,87.32
12.5280,-16.38,87.46
12.5300,-15.78,87.46
12.5330,-14.82,87.60
12.5360,-13.77,87.74
12.5390,-12.64,87.74
12.5420,-11.45,87.89
12.5450,-10.18,88.03
12.5470,-9.31,88.03
12.5500,-7.96,88.03
12.5530,-6.56,88.17
12.5560,-5.13,88.17
12.5590,-3.66,88.17
12.5620,-2.18,88.31
12.5640,-1.18,88.31
12.5670,0.32,88.45
12.5700,1.81,88.60
12.5730,3.30,88.60
12.5760,4.77,88.74
12.5790,6.21,88.60
12.5810,7.15,88.88
12.5840,8.53,88.88
12.5870,9.86,89.02
12.5900,11.14,89.02
12.5930,12.35,89.02
12.5960,13.50,89.17
12.5980,14.22,89.31
12.6010,15.23,89.31
12.6040,16.16,89.45
12.6070,17.00,89.45
12.6100,17.74,89.59
12.6130,18.38,89.45
12.6150,18.75,89.73
12.6180,19.22,89.73
12.6210,19.58,89.88
12.6240,19.83,90.02
12.6270,19.97,90.02
12.6300,20.00,90.16
12.6320,19.95,90.30
12.6350,19.79,90.30
12.6380,19.52,90.30
12.6410,19.14,90.44
12.6440,18.65,90.44
12.6460,18.26,90.59
12.6490,17.60,90.59
12.6520,16.84,90.73
12.6550,15.98,90.87
12.6580,15.04,90.87
12.6610,14.01,91.01
12.6630,13.28,91.15
12.6660,12.12,91.15
12.6690,10.89,91.30
12.6720,9.60,91.44
12.6750,8.26,91.44
12.6780,6.87,91.58
12.6800,5.93,91.72
12.6830,4.48,91.72
12.6860,3.01,91.87
12.6890,1.52,91.87
12.6920,0.02,92.15
12.6950,-1.48,92.15
12.6970,-2.48,92.29
12.7000,-3.96,92.43
12.7030,-5.41,92.43
12.7060,-6.84,92.72
12.7090,-8.23,92.72
12.7120,-9.57,92.86
12.7140,-10.44,92.86
12.7170,-11.69,93.14
12.7200,-12.87,93.14
12.7230,-13.98,93.29
12.7260,-15.01,93.57
12.7290,-15.96,93.57
12.7310,-16.54,93.71
12.7340,-17.34,93.85
12.7370,-18.04,93.85
12.7400,-18.63,94.14
12.7430,-19.13,94.28
12.7460,-19.51,94.14
12.7480,-19.71,94.28
12.7510,-19.91,94.56
12.7540,-20.00,94.85
12.7570,-19.97,94.99
12.7600,-19.84,95.13
12.7630,-19.59,95.13
12.7650,-19.36,95.28
12.7680,-18.93,95.42
12.7710,-18.40,95.56
12.7740,-17.76,95.56
12.7770,-17.02,95.84
12.7800,-16.18,95.84
12.7820,-15.57,95.84
12.7850,-14.59,96.13
12.7880,-13.52,96.41
12.7910,-12.38,96.55
12.7940,-11.17,96.70
12.7970,-9.89,96.70
12.7990,-9.01,96.84
12.8020,-7.65,96.98
12.8050,-6.24,97.26
12.8080,-4.80,97.26
12.8110,-3.33,97.41
12.8140,-1.85,97.55
12.8160,-0.85,97.69
12.8190,0.65,97.98
12.8220,2.15,98.12
12.8250,3.63,98.12
12.8280,5.09,98.12
12.8310,6.53,98.40
12.8330,7.47,98.54
12.8360,8.84,98.54
12.8390,10.15,98.54
12.8420,11.42,99.11
12.8450,12.62,98.97
12.8480,13.74,99.25
12.8500,14.45,99.40
12.8530,15.45,99.40
12.8560,16.36,99.54
12.8590,17.17,99.82
12.8620,17.89,99.82
12.8650,18.51,99.96
12.8670,18.87,99.96
12.8700,19.31,100.25
12.8730,19.65,100.25
12.8760,19.87,100.39
12.8790,19.99,100.67
12.8820,19.99,100.67
12.8840,19.92,100.96
12.8870,19.74,100.96
12.8900,19.44,101.10
12.8930,19.04,101.24
12.8960,18.52,101.24
12.8990,17.91,101.39
12.9010,17.44,101.67
12.9040,16.65,101.67
12.9070,15.78,101.81
12.9100,14.81,101.95
12.9130,13.76,102.10
12.9160,12.64,102.24
12.9180,11.85,102.38
12.9210,10.61,102.52
12.9240,9.31,102.66
12.9270,7.95,102.66
12.9300,6.56,102.81
12.9330,5.12,102.81
12.9350,4.15,102.95
12.9380,2.67,103.23
12.9410,1.18,103.23
12.9440,-0.32,103.52
12.9470,-1.82,103.52
12.9500,-3.30,103.66
12.9520,-4.29,103.80
12.9550,-5.74,103.94
12.9580,-7.16,103.94
12.9610,-8.54,104.09
12.9640,-9.87,104.23
12.9660,-10.72,104.37
12.9690,-11.96,104.51
12.9720,-13.13,104.65
12.9750,-14.22,104.80
12.9780,-15.23,104.80
12.9810,-16.16,104.94
12.9830,-16.73,105.08
12.9860,-17.50,105.08
12.9890,-18.18,105.36
12.9920,-18.75,105.36
12.9950,-19.22,105.51
12.9980,-19.58,105.51
13.0000,-19.76,105.65
13.0030,-19.94,105.79
13.0060,-20.00,106.07
13.0090,-19.95,106.07
13.0120,-19.79,106.22
13.0150,-19.52,106.22
13.0170,-19.27,106.50
13.0200,-18.82,106.36
13.0230,-18.26,106.50
13.0260,-17.60,106.64
13.0290,-16.84,106.64
13.0320,-15.98,106.79
13.0340,-15.36,106.79
13.0370,-14.36,107.07
13.0400,-13.27,107.07
13.0430,-12.11,107.21
13.0460,-10.89,107.35
13.0490,-9.60,107.50
13.0510,-8.71,107.35
13.0540,-7.34,107.50
13.0570,-5.92,107.64
13.0600,-4.47,107.64
13.0630,-3.00,107.78
13.0660,-1.51,107.92
13.0680,-0.51,108.06
13.0710,0.99,108.06
13.0740,2.48,108.06
13.0770,3.96,108.35
13.0800,5.42,108.21
13.0830,6.85,108.35
13.0850,7.78,108.49
13.0880,9.14,108.35
13.0910,10.44,108.63
13.0940,11.69,108.63
13.0970,12.87,108.77
13.1000,13.99,108.92
13.1020,14.68,108.92
13.1050,15.66,109.06
13.1080,16.55,109.06
13.1110,17.34,109.06
13.1140,18.04,109.20
13.1170,18.64,109.34
13.1190,18.98,109.34
13.1220,19.40,109.34
13.1250,19.71,109.48
13.1280,19.91,109.48
13.1310,20.00,109.48
13.1340,19.97,109.63
13.1360,19.89,109.63
13.1390,19.68,109.77
13.1420,19.36,109.77
13.1450,18.93,109.77
13.1480,18.39,109.91
13.1510,17.75,109.91
13.1530,17.27,109.91
13.1560,16.47,110.05
13.1590,15.57,110.20
13.1620,14.59,110.20
13.1650,13.52,110.34
13.1680,12.38,110.48
13.1700,11.58,110.48
13.1730,10.32,110.62
13.1760,9.01,110.48
13.1790,7.64,110.62
13.1820,6.24,110.62
13.1850,4.80,110.62
13.1870,3.82,110.76
13.1900,2.34,110.76
13.1930,0.84,111.05
13.1960,-0.66,111.05
13.1990,-2.15,111.05
13.2020,-3.63,111.19
13.2040,-4.61,111.19
13.2070,-6.06,111.33
13.2100,-7.47,111.33
13.2130,-8.84,111.33
13.2160,-10.16,111.33
13.2190,-11.42,111.47
13.2210,-12.23,111.62
13.2240,-13.38,111.62
13.2270,-14.46,111.62
13.2300,-15.45,111.76
13.2330,-16.36,111.76
13.2360,-17.17,111.90
13.2380,-17.67,111.90
13.2410,-18.32,111.90
13.2440,-18.87,111.90
13.2470,-19.31,112.04
13.2500,-19.65,112.04
13.2530,-19.87,112.04
13.2550,-19.96,112.33
13.2580,-20.00,112.33
13.2610,-19.92,112.47
13.2640,-19.74,112.47
13.2670,-19.44,112.47
13.2700,-19.03,112.47
13.2720,-18.70,112.47
13.2750,-18.12,112.47
13.2780,-17.44,112.61
13.2810,-16.65,112.61
13.2840,-15.78,112.61
13.2860,-15.14,112.75
13.2890,-14.12,112.90
13.2920,-13.02,112.90
13.2950,-11.84,113.04
13.2980,-10.60,113.18
13.3010,-9.30,113.04
13.3030,-8.41,112.90
13.3060,-7.02,113.04
13.3090,-5.60,113.04
13.3120,-4.15,113.18
13.3150,-2.67,113.04
13.3180,-1.18,113.18
13.3200,-0.18,113.18
13.3230,1.32,113.32
13.3260,2.81,113.32
13.3290,4.29,113.32
13.3320,5.74,113.32
13.3350,7.16,113.32
13.3370,8.09,113.46
13.3400,9.43,113.46
13.3430,10.73,113.61
13.3460,11.96,113.46
13.3490,13.13,113.46
13.3520,14.22,113.61
13.3540,14.91,113.61
13.3570,15.87,113.61
13.3600,16.73,113.61
13.3630,17.51,113.75
13.3660,18.18,113.61
13.3690,18.76,113.61
13.3710,19.08,113.61
13.3740,19.47,113.61
13.3770,19.76,113.75
13.3800,19.94,113.75
13.3830,20.00,113.75
13.3860,19.95,113.89
13.3880,19.86,113.89
13.3910,19.62,113.89
13.3940,19.27,113.89
13.3970,18.82,113.89
13.4000,18.26,113.89
13.4030,17.60,113.89
13.4050,17.10,114.03
13.4080,16.27,114.03
13.4110,15.36,114.03
13.4140,14.35,114.17
13.4170,13.27,114.17
13.4200,12.11,114.17
13.4220,11.30,114.32
13.4250,10.03,114.17
13.4280,8.71,114.17
13.4310,7.33,114.17
13.4340,5.92,114.17
13.4370,4.47,114.32
13.4390,3.49,114.32
13.4420,2.00,114.32
13.4450,0.51,114.60
13.4480,-0.99,114.60
13.4510,-2.49,114.60
13.4540,-3.97,114.60
13.4560,-4.94,114.60
13.4590,-6.38,114.60
13.4620,-7.78,114.60
13.4650,-9.14,114.74
13.4680,-10.45,114.60
13.4710,-11.70,114.74
13.4730,-12.49,114.88
13.4760,-13.63,114.88
13.4790,-14.69,114.88
13.4820,-15.66,115.03
13.4850,-16.55,114.88
13.4880,-17.34,114.88
13.4900,-17.82,115.03
13.4930,-18.45,115.03
13.4960,-18.98,115.03
13.4990,-19.40,115.17
13.5020,-19.71,115.17
13.5050,-19.91,115.17
13.5070,-19.98,115.17
13.5100,-19.99,115.31
13.5130,-19.89,115.31
13.5160,-19.68,115.31
13.5190,-19.36,115.45
13.5220,-18.93,115.31
13.5240,-18.58,115.45
13.5270,-17.98,115.45
13.5300,-17.27,115.45
13.5330,-16.46,115.45
13.5360,-15.57,115.45
13.5390,-14.58,115.45
13.5410,-13.88,115.60
13.5440,-12.76,115.60
13.5470,-11.57,115.60
13.5500,-10.32,115.60
13.5530,-9.00,115.60
13.5560,-7.64,115.45
13.5580,-6.71,115.60
13.5610,-5.28,115.60
13.5640,-3.82,115.45
13.5670,-2.33,115.74
13.5700,-0.84,115.74
13.5730,0.66,115.74
13.5750,1.66,115.88
