Time,Command,Reading
15.0000,18.91,0.07
15.0030,19.20,0.49
15.0060,19.45,0.21
15.0080,19.59,0.92
15.0110,19.76,1.06
15.0140,19.88,0.92
15.0170,19.96,1.34
15.0200,20.00,1.62
15.0220,20.00,1.76
15.0250,19.95,1.48
15.0280,19.87,1.76
15.0310,19.73,2.61
15.0340,19.55,3.60
15.0370,19.33,3.17
15.0390,19.15,3.88
15.0420,18.85,4.30
15.0450,18.51,5.43
15.0480,18.13,6.00
15.0510,17.70,6.42
15.0540,17.23,7.13
15.0560,16.90,7.41
15.0590,16.37,7.83
15.0620,15.80,8.25
15.0650,15.19,7.83
15.0680,14.55,8.54
15.0710,13.87,9.52
15.0730,13.41,8.96
15.0760,12.68,9.24
15.0790,11.92,9.24
15.0820,11.14,9.24
15.0850,10.33,9.38
15.0880,9.49,9.38
15.0900,8.93,9.52
15.0930,8.06,10.23
15.0960,7.17,9.66
15.0990,6.27,10.09
15.1020,5.35,10.09
15.1050,4.42,9.81
15.1070,3.79,9.95
15.1100,2.84,9.24
15.1130,1.89,8.82
15.1160,0.93,10.23
15.1190,-0.03,9.52
15.1220,-0.99,8.68
15.1240,-1.63,7.97
15.1270,-2.58,8.68
15.1300,-3.53,6.56
15.1330,-4.47,6.84
15.1360,-5.40,7.97
15.1390,-6.32,7.69
15.1410,-6.92,7.13
15.1440,-7.81,6.42
15.1470,-8.69,6.00
15.1500,-9.54,5.29
15.1530,-10.37,4.73
15.1560,-11.18,5.43
15.1580,-11.71,4.73
15.1610,-12.47,0.92
15.1640,-13.21,1.34
15.1670,-13.91,2.47
15.1700,-14.59,2.05
15.1730,-15.23,1.62
15.1750,-15.63,2.33
15.1780,-16.21,1.62
15.1810,-16.76,1.62
15.1840,-17.26,0.21
15.1870,-17.73,0.21
15.1900,-18.15,0.21
15.1920,-18.41,-1.62
15.1950,-18.76,-2.89
15.1980,-19.07,-2.61
15.2010,-19.34,-3.17
15.2040,-19.56,-3.17
15.2070,-19.74,-3.32
15.2090,-19.83,-4.16
15.2120,-19.93,-4.02
15.2150,-19.99,-5.01
15.2180,-20.00,-5.43
15.2210,-19.96,-5.86
15.2240,-19.88,-6.42
15.2260,-19.80,-6.28
15.2290,-19.64,-7.41
15.2320,-19.43,-7.69
15.2350,-19.18,-8.11
15.2380,-18.89,-8.82
15.2410,-18.55,-9.66
15.2430,-18.31,-10.09
15.2460,-17.90,-9.66
15.2490,-17.45,-9.95
15.2520,-16.96,-10.79
15.2550,-16.43,-10.65
15.2580,-15.87,-11.08
15.2600,-15.47,-11.22
15.2630,-14.84,-11.22
15.2660,-14.18,-11.22
15.2690,-13.49,-11.78
15.2720,-12.76,-11.36
15.2750,-12.01,-13.33
15.2770,-11.49,-12.35
15.2800,-10.70,-12.49
15.2830,-9.87,-12.20
15.2860,-9.03,-12.35
15.2890,-8.16,-12.49
15.2920,-7.27,-12.63
15.2940,-6.67,-13.76
15.2970,-5.76,-13.47
15.3000,-4.84,-12.35
15.3030,-3.90,-12.35
15.3060,-2.95,-12.20
15.3090,-2.00,-12.20
15.3110,-1.36,-12.35
15.3140,-0.40,-12.20
15.3170,0.56,-11.78
15.3200,1.51,-13.76
15.3230,2.47,-12.63
15.3260,3.42,-11.78
15.3280,4.05,-11.36
15.3310,4.98,-12.63
15.3340,5.91,-11.78
15.3370,6.82,-10.93
15.3400,7.71,-10.23
15.3420,8.30,-9.95
15.3450,9.16,-8.82
15.3480,10.00,-8.25
15.3510,10.82,-10.93
15.3540,11.62,-8.54
15.3570,12.38,-7.69
15.3590,12.88,-7.55
15.3620,13.60,-6.00
15.3650,14.29,-5.29
15.3680,14.94,-5.01
15.3710,15.56,-5.15
15.3740,16.15,-4.73
15.3760,16.52,-3.88
15.3790,17.04,-3.32
15.3820,17.52,-3.74
15.3850,17.97,-5.71
15.3880,18.37,-2.61
15.3910,18.72,-1.62
15.3930,18.94,-1.48
15.3960,19.23,-1.48
15.3990,19.47,-0.63
15.4020,19.67,-0.35
15.4050,19.82,0.21
15.4080,19.92,0.49
15.4100,19.97,1.06
15.4130,20.00,1.20
15.4160,19.98,1.34
15.4190,19.92,2.19
15.4220,19.81,2.05
15.4250,19.66,2.19
15.4270,19.53,2.89
15.4300,19.30,2.89
15.4330,19.03,3.74
15.4360,18.71,3.32
15.4390,18.35,4.87
15.4420,17.95,5.29
15.4440,17.66,5.01
15.4470,17.19,5.29
15.4500,16.67,6.00
15.4530,16.13,5.43
15.4560,15.54,6.42
15.4590,14.92,6.42
15.4610,14.48,6.28
15.4640,13.80,7.41
15.4670,13.09,6.14
15.4700,12.35,6.98
15.4730,11.59,5.71
15.4760,10.79,7.27
15.4780,10.25,7.13
15.4810,9.41,8.11
15.4840,8.55,8.25
15.4870,7.67,8.82
15.4900,6.78,8.82
15.4930,5.87,8.54
15.4950,5.25,8.11
15.4980,4.32,8.25
15.5010,3.38,8.68
15.5040,2.43,8.54
15.5070,1.48,7.97
15.5100,0.52,6.98
15.5120,-0.12,7.41
15.5150,-1.08,7.55
15.5180,-2.04,8.40
15.5210,-2.99,7.41
15.5240,-3.94,6.70
15.5270,-4.87,6.84
15.5290,-5.49,6.56
15.5320,-6.41,6.14
15.5350,-7.31,5.71
15.5380,-8.20,5.71
15.5410,-9.06,2.19
15.5440,-9.91,3.32
15.5460,-10.46,4.44
15.5490,-11.26,4.30
15.5520,-12.04,3.03
15.5550,-12.80,3.17
15.5580,-13.52,2.05
15.5610,-14.21,1.90
15.5630,-14.65,2.19
15.5660,-15.29,1.90
15.5690,-15.89,1.48
15.5720,-16.45,1.06
15.5750,-16.98,-0.78
15.5780,-17.47,-1.48
15.5800,-17.77,-0.21
15.5830,-18.19,-0.92
15.5860,-18.57,-1.20
15.5890,-18.90,-1.06
15.5920,-19.20,-2.05
15.5950,-19.44,-2.19
15.5970,-19.58,-2.61
15.6000,-19.76,-3.60
15.6030,-19.88,-3.32
15.6060,-19.96,-3.74
15.6090,-20.00,-3.74
15.6120,-19.99,-4.44
15.6140,-19.95,-4.44
15.6170,-19.87,-5.01
15.6200,-19.73,-5.57
15.6230,-19.55,-4.59
15.6260,-19.33,-5.15
15.6290,-19.06,-5.29
15.6310,-18.86,-5.43
15.6340,-18.52,-5.71
15.6370,-18.13,-6.14
15.6400,-17.71,-5.86
15.6430,-17.24,-6.28
15.6460,-16.74,-6.70
15.6480,-16.38,-6.28
15.6510,-15.81,-6.84
15.6540,-15.20,-7.27
15.6570,-14.56,-8.11
15.6600,-13.89,-7.55
15.6620,-13.42,-8.11
15.6650,-12.69,-8.82
15.6680,-11.93,-8.11
15.6710,-11.15,-8.25
15.6740,-10.34,-8.11
15.6770,-9.51,-8.82
15.6790,-8.94,-8.96
15.6820,-8.07,-9.10
15.6850,-7.18,-8.11
15.6880,-6.28,-9.24
15.6910,-5.36,-9.66
15.6940,-4.43,-9.52
15.6960,-3.80,-9.66
15.6990,-2.86,-10.37
15.7020,-1.91,-11.08
15.7050,-0.95,-9.66
15.7080,0.01,-9.24
15.7110,0.97,-9.52
15.7130,1.61,-9.10
15.7160,2.56,-8.68
15.7190,3.51,-9.38
15.7220,4.45,-8.54
15.7250,5.38,-8.82
15.7280,6.30,-8.54
15.7300,6.91,-10.51
15.7330,7.80,-9.24
15.7360,8.67,-7.69
15.7390,9.53,-6.84
15.7420,10.36,-7.13
15.7450,11.17,-5.43
15.7470,11.70,-6.00
15.7500,12.46,-5.01
15.7530,13.20,-4.87
15.7560,13.90,-5.01
15.7590,14.58,-3.74
15.7620,15.22,-2.75
15.7640,15.62,-4.87
15.7670,16.21,-4.30
15.7700,16.75,-3.03
15.7730,17.25,-2.89
15.7760,17.72,-2.19
15.7790,18.14,-1.20
15.7810,18.40,-0.92
15.7840,18.76,-0.49
15.7870,19.07,0.07
15.7900,19.34,0.21
15.7930,19.56,1.20
15.7960,19.74,0.63
15.7980,19.83,0.78
15.8010,19.93,1.06
15.8040,19.99,1.90
15.8070,20.00,2.33
15.8100,19.96,2.47
15.8130,19.88,2.75
15.8150,19.80,2.89
15.8180,19.64,4.30
15.8210,19.44,3.88
15.8240,19.19,4.30
15.8270,18.90,4.73
15.8300,18.56,5.01
15.8320,18.31,4.87
15.8350,17.91,5.43
15.8380,17.46,5.43
15.8410,16.97,6.00
15.8440,16.44,5.86
15.8470,15.88,6.14
15.8490,15.48,6.28
15.8520,14.85,6.84
15.8550,14.19,7.69
15.8580,13.50,6.70
15.8610,12.78,8.25
15.8640,12.02,7.83
15.8660,11.51,7.83
15.8690,10.71,8.40
15.8720,9.89,8.40
15.8750,9.04,8.11
15.8780,8.17,8.25
15.8810,7.29,8.54
15.8830,6.69,7.83
15.8860,5.78,8.96
15.8890,4.85,8.11
15.8920,3.91,9.24
15.8950,2.97,8.54
15.8980,2.02,8.40
15.9000,1.38,8.54
15.9030,0.42,8.40
15.9060,-0.54,7.97
15.9090,-1.50,8.40
15.9120,-2.45,7.69
15.9150,-3.40,7.83
15.9170,-4.03,7.41
15.9200,-4.97,7.27
15.9230,-5.89,5.15
15.9260,-6.80,5.01
15.9290,-7.70,5.86
15.9320,-8.57,5.43
15.9340,-9.15,4.16
15.9370,-9.99,3.88
15.9400,-10.81,4.16
15.9430,-11.60,3.88
15.9460,-12.37,3.74
15.9490,-13.11,3.46
15.9510,-13.59,2.75
15.9540,-14.28,0.92
15.9570,-14.93,0.78
15.9600,-15.55,-0.35
15.9630,-16.14,0.78
15.9660,-16.69,0.63
15.9680,-17.03,0.21
15.9710,-17.52,-0.63
15.9740,-17.96,-0.35
15.9770,-18.36,-0.92
15.9800,-18.72,-1.48
15.9820,-18.94,-1.76
15.9850,-19.22,-1.76
15.9880,-19.47,-2.47
15.9910,-19.66,-2.89
15.9940,-19.82,-3.74
15.9970,-19.92,-4.73
15.9990,-19.97,-4.30
16.0020,-20.00,-5.29
16.0050,-19.98,-5.29
16.0080,-19.92,-5.57
16.0110,-19.81,-6.00
16.0140,-19.66,-6.00
16.0160,-19.53,-6.14
16.0190,-19.31,-6.70
16.0220,-19.03,-6.42
16.0250,-18.72,-6.70
16.0280,-18.36,-7.13
16.0310,-17.95,-7.83
16.0330,-17.66,-8.11
16.0360,-17.19,-8.68
16.0390,-16.68,-8.25
16.0420,-16.13,-8.82
16.0450,-15.55,-9.10
16.0480,-14.93,-9.66
16.0500,-14.49,-10.09
16.0530,-13.82,-9.24
16.0560,-13.11,-9.95
16.0590,-12.37,-9.95
16.0620,-11.60,-9.95
16.0650,-10.80,-10.23
16.0670,-10.26,-10.65
16.0700,-9.42,-11.08
16.0730,-8.57,-10.65
16.0760,-7.69,-11.08
16.0790,-6.79,-11.36
16.0820,-5.88,-12.20
16.0840,-5.27,-11.36
16.0870,-4.34,-11.92
16.0900,-3.40,-10.65
16.0930,-2.45,-10.93
16.0960,-1.49,-10.79
16.0990,-0.53,-10.93
16.1010,0.11,-11.08
16.1040,1.07,-11.22
16.1070,2.02,-11.08
16.1100,2.98,-10.93
16.1130,3.92,-13.90
16.1160,4.86,-12.35
16.1180,5.48,-10.65
16.1210,6.39,-9.52
16.1240,7.30,-10.23
16.1270,8.18,-8.68
16.1300,9.05,-7.69
16.1330,9.89,-7.41
16.1350,10.44,-7.41
16.1380,11.25,-6.84
16.1410,12.03,-7.13
16.1440,12.78,-7.97
16.1470,13.51,-6.84
16.1500,14.20,-5.43
16.1520,14.64,-5.29
16.1550,15.28,-4.30
16.1580,15.88,-3.74
16.1610,16.45,-3.46
16.1640,16.97,-3.03
16.1670,17.46,-3.03
16.1690,17.76,-3.46
16.1720,18.18,-2.47
16.1750,18.56,-2.19
16.1780,18.90,-2.33
16.1810,19.19,-1.76
16.1840,19.44,-1.06
16.1860,19.58,-0.63
16.1890,19.75,-0.63
16.1920,19.88,-0.07
16.1950,19.96,0.63
16.1980,20.00,1.62
16.2010,19.99,2.47
16.2030,19.96,2.89
16.2060,19.87,2.89
16.2090,19.74,3.46
16.2120,19.56,4.02
16.2150,19.33,4.30
16.2180,19.07,4.44
16.2200,18.86,4.59
16.2230,18.52,5.29
16.2260,18.14,6.28
16.2290,17.72,6.00
16.2320,17.25,6.00
16.2350,16.74,6.84
16.2370,16.39,6.28
16.2400,15.82,5.71
16.2430,15.21,6.56
16.2460,14.57,7.13
16.2490,13.90,7.27
16.2520,13.19,6.70
16.2540,12.70,7.69
16.2570,11.95,7.13
16.2600,11.16,7.97
16.2630,10.35,8.40
16.2660,9.52,8.40
16.2690,8.67,8.68
16.2710,8.09,8.96
16.2740,7.20,8.96
16.2770,6.29,9.10
16.2800,5.38,8.11
16.2830,4.45,8.54
16.2860,3.51,9.10
16.2880,2.87,9.24
16.2910,1.92,8.54
16.2940,0.96,8.68
16.2970,0.00,8.96
16.3000,-0.96,8.25
16.3020,-1.59,6.42
16.3050,-2.55,6.84
16.3080,-3.50,7.69
16.3110,-4.44,7.41
16.3140,-5.37,6.84
16.3170,-6.29,6.42
16.3190,-6.89,6.00
16.3220,-7.79,5.15
16.3250,-8.66,5.43
16.3280,-9.51,6.00
16.3310,-10.35,4.73
16.3340,-11.16,1.34
16.3360,-11.68,2.47
16.3390,-12.45,2.89
16.3420,-13.18,2.61
16.3450,-13.89,1.48
16.3480,-14.57,2.75
16.3510,-15.21,2.05
16.3530,-15.61,1.48
16.3560,-16.20,1.62
16.3590,-16.74,0.63
16.3620,-17.25,-0.21
16.3650,-17.71,-0.35
16.3680,-18.14,-1.48
16.3700,-18.40,-1.06
16.3730,-18.75,-1.06
16.3760,-19.06,-2.05
16.3790,-19.33,-2.19
16.3820,-19.56,-2.33
16.3850,-19.73,-2.33
16.3870,-19.83,-2.75
16.3900,-19.93,-3.17
16.3930,-19.99,-3.46
16.3960,-20.00,-3.46
16.3990,-19.96,-4.02
16.4020,-19.88,-4.30
16.4040,-19.80,-3.74
16.4070,-19.64,-4.87
16.4100,-19.44,-4.59
16.4130,-19.19,-5.01
16.4160,-18.90,-5.43
16.4190,-18.57,-5.71
16.4210,-18.32,-6.00
16.4240,-17.91,-5.57
16.4270,-17.46,-6.28
16.4300,-16.98,-6.14
16.4330,-16.45,-6.84
16.4360,-15.88,-6.98
16.4380,-15.49,-6.56
16.4410,-14.86,-6.84
16.4440,-14.20,-7.55
16.4470,-13.51,-7.27
16.4500,-12.79,-8.11
16.4530,-12.04,-7.83
16.4550,-11.52,-9.10
16.4580,-10.72,-7.97
16.4610,-9.90,-8.82
16.4640,-9.05,-8.40
16.4670,-8.19,-8.25
16.4700,-7.30,-9.24
16.4720,-6.70,-9.24
16.4750,-5.79,-9.66
16.4780,-4.87,-8.96
16.4810,-3.93,-8.96
16.4840,-2.98,-8.68
16.4870,-2.03,-8.82
16.4890,-1.39,-8.82
16.4920,-0.44,-10.51
16.4950,0.52,-10.23
16.4980,1.48,-8.96
16.5010,2.44,-9.10
16.5040,3.39,-8.82
16.5060,4.02,-9.52
16.5090,4.95,-8.68
16.5120,5.88,-8.25
16.5150,6.79,-7.97
16.5180,7.68,-7.27
16.5210,8.56,-7.41
16.5230,9.13,-9.10
16.5260,9.98,-8.11
16.5290,10.80,-6.70
16.5320,11.59,-6.00
16.5350,12.36,-5.15
16.5380,13.10,-5.29
16.5400,13.58,-4.02
16.5430,14.27,-3.88
16.5460,14.92,-3.74
16.5490,15.54,-3.74
16.5520,16.13,-3.17
16.5550,16.68,-2.05
16.5570,17.02,-3.17
16.5600,17.51,-3.74
16.5630,17.95,-2.61
16.5660,18.35,-1.62
16.5690,18.71,-0.63
16.5720,19.03,-0.07
16.5740,19.22,-0.07
16.5770,19.46,-0.21
16.5800,19.66,0.49
16.5830,19.81,0.49
16.5860,19.92,0.78
16.5890,19.98,1.62
16.5910,20.00,1.76
16.5940,19.98,2.05
16.5970,19.92,1.90
16.6000,19.82,2.05
16.6030,19.66,3.03
16.6060,19.47,3.46
16.6080,19.31,3.74
16.6110,19.04,4.59
16.6140,18.72,4.16
16.6170,18.36,3.60
16.6200,17.96,4.73
16.6220,17.67,5.71
16.6250,17.20,6.14
16.6280,16.69,6.14
16.6310,16.14,5.71
16.6340,15.56,6.28
16.6370,14.94,6.42
16.6390,14.50,6.56
16.6420,13.83,7.41
16.6450,13.12,7.41
16.6480,12.38,8.11
16.6510,11.61,7.55
16.6540,10.82,7.41
16.6560,10.27,7.83
16.6590,9.44,8.25
16.6620,8.58,8.96
16.6650,7.70,8.96
16.6680,6.81,7.97
16.6710,5.90,8.40
16.6730,5.28,9.10
16.6760,4.35,8.54
16.6790,3.41,8.96
16.6820,2.46,7.97
16.6850,1.51,7.83
16.6880,0.55,7.27
16.6900,-0.09,8.25
16.6930,-1.05,7.97
16.6960,-2.01,6.14
16.6990,-2.96,7.13
16.7020,-3.91,7.41
16.7050,-4.84,6.98
16.7070,-5.46,6.70
16.7100,-6.38,5.29
16.7130,-7.28,5.43
16.7160,-8.17,3.17
16.7190,-9.03,3.60
16.7220,-9.88,4.44
16.7240,-10.43,4.30
16.7270,-11.24,4.44
16.7300,-12.02,2.75
16.7330,-12.77,3.17
16.7360,-13.49,3.17
16.7390,-14.19,2.61
16.7410,-14.63,2.47
16.7440,-15.27,1.90
16.7470,-15.87,-0.07
16.7500,-16.44,-1.48
16.7530,-16.96,-0.63
16.7560,-17.45,-0.78
16.7580,-17.76,-0.92
16.7610,-18.18,-1.76
16.7640,-18.56,-0.92
16.7670,-18.89,-1.90
16.7700,-19.19,-1.90
16.7730,-19.44,-2.47
16.7750,-19.58,-3.17
16.7780,-19.75,-2.89
16.7810,-19.88,-3.46
16.7840,-19.96,-4.02
16.7870,-20.00,-4.16
16.7900,-19.99,-4.73
16.7920,-19.96,-5.01
16.7950,-19.87,-5.15
16.7980,-19.74,-5.71
16.8010,-19.56,-6.14
16.8040,-19.34,-6.00
16.8070,-19.07,-5.86
16.8090,-18.87,-6.42
16.8120,-18.53,-6.14
16.8150,-18.15,-7.27
16.8180,-17.72,-7.41
16.8210,-17.26,-6.84
16.8240,-16.75,-7.69
16.8260,-16.39,-7.83
16.8290,-15.83,-7.41
16.8320,-15.22,-7.27
16.8350,-14.58,-7.83
16.8380,-13.91,-8.54
16.8410,-13.20,-8.25
16.8430,-12.71,-8.68
16.8460,-11.96,-7.97
16.8490,-11.18,-8.68
16.8520,-10.37,-9.10
16.8550,-9.54,-9.10
16.8580,-8.68,-9.38
16.8600,-8.10,-8.82
16.8630,-7.21,-9.52
16.8660,-6.31,-8.96
16.8690,-5.39,-8.96
16.8720,-4.46,-9.81
16.8750,-3.52,-10.37
16.8770,-2.89,-10.09
16.8800,-1.94,-9.66
16.8830,-0.98,-10.51
16.8860,-0.02,-11.08
16.8890,0.94,-9.81
16.8920,1.90,-9.66
16.8940,2.53,-10.23
16.8970,3.48,-9.52
16.9000,4.42,-8.96
16.9030,5.35,-8.82
16.9060,6.27,-11.08
16.9090,7.18,-9.38
16.9110,7.77,-7.41
16.9140,8.65,-7.69
16.9170,9.50,-8.68
16.9200,10.33,-7.27
16.9230,11.14,-6.84
16.9260,11.93,-6.84
16.9280,12.44,-6.28
16.9310,13.17,-4.73
16.9340,13.88,-5.01
16.9370,14.56,-5.43
16.9400,15.20,-5.29
16.9420,15.60,-4.59
16.9450,16.19,-4.02
16.9480,16.73,-3.74
16.9510,17.24,-1.90
16.9540,17.71,-2.19
16.9570,18.13,-1.34
16.9590,18.39,-1.06
16.9620,18.75,-0.63
16.9650,19.06,-0.63
16.9680,19.33,-0.21
16.9710,19.55,0.35
16.9740,19.73,0.07
16.9760,19.83,1.20
16.9790,19.93,1.34
16.9820,19.99,2.19
16.9850,20.00,2.05
16.9880,19.96,2.19
16.9910,19.88,2.61
16.9930,19.80,3.32
16.9960,19.65,2.75
16.9990,19.44,3.74
17.0020,19.20,3.88
17.0050,18.91,4.02
17.0080,18.57,3.88
17.0100,18.32,4.30
17.0130,17.92,5.01
17.0160,17.47,5.01
17.0190,16.99,5.43
17.0220,16.46,5.71
17.0250,15.89,6.00
17.0270,15.50,6.14
17.0300,14.87,4.87
17.0330,14.21,5.57
17.0360,13.52,6.14
17.0390,12.80,7.41
17.0420,12.05,7.27
17.0440,11.53,8.11
17.0470,10.73,8.25
17.0500,9.91,8.68
17.0530,9.07,8.96
17.0560,8.20,9.24
17.0590,7.32,9.24
17.0610,6.72,9.24
17.0640,5.81,9.10
17.0670,4.88,8.82
17.0700,3.95,7.69
17.0730,3.00,8.96
17.0760,2.05,8.11
17.0780,1.41,9.24
17.0810,0.45,8.82
17.0840,-0.51,7.83
17.0870,-1.47,8.40
17.0900,-2.42,7.41
17.0930,-3.37,7.69
17.0950,-4.00,5.43
17.0980,-4.94,4.59
17.1010,-5.86,6.56
17.1040,-6.77,6.56
17.1070,-7.67,5.43
17.1100,-8.54,5.57
17.1120,-9.12,5.15
17.1150,-9.96,4.30
17.1180,-10.78,4.44
17.1210,-11.58,2.33
17.1240,-12.35,3.60
17.1270,-13.09,0.35
17.1290,-13.57,1.20
17.1320,-14.26,2.89
17.1350,-14.91,2.33
17.1380,-15.53,0.78
17.1410,-16.12,0.78
17.1440,-16.67,0.63
17.1460,-17.02,-0.35
17.1490,-17.50,-0.21
17.1520,-17.94,-1.48
17.1550,-18.35,-0.63
17.1580,-18.71,-2.05
17.1610,-19.03,-2.61
17.1630,-19.21,-2.75
17.1660,-19.46,-3.32
17.1690,-19.66,-4.02
17.1720,-19.81,-4.30
17.1750,-19.92,-4.30
17.1780,-19.98,-4.30
17.1800,-20.00,-4.87
17.1830,-19.99,-5.29
17.1860,-19.92,-6.00
17.1890,-19.82,-5.43
17.1920,-19.67,-6.00
17.1950,-19.47,-5.86
17.1970,-19.31,-6.56
17.2000,-19.04,-7.13
17.2030,-18.73,-6.98
17.2060,-18.37,-7.13
17.2090,-17.97,-7.27
17.2120,-17.53,-8.54
17.2140,-17.21,-8.11
17.2170,-16.70,-8.54
17.2200,-16.15,-9.10
17.2230,-15.57,-10.23
17.2260,-14.95,-8.96
17.2290,-14.29,-9.24
17.2310,-13.84,-9.81
17.2340,-13.13,-9.66
17.2370,-12.39,-10.23
17.2400,-11.62,-9.66
17.2430,-10.83,-9.66
17.2460,-10.01,-9.95
17.2480,-9.45,-10.51
17.2510,-8.59,-10.37
17.2540,-7.72,-10.79
17.2570,-6.82,-10.93
17.2600,-5.91,-10.09
17.2630,-4.99,-10.79
17.2650,-4.37,-10.51
17.2680,-3.43,-11.08
17.2710,-2.48,-9.95
17.2740,-1.52,-10.23
17.2770,-0.56,-10.93
17.2790,0.08,-10.79
17.2820,1.04,-10.65
17.2850,1.99,-12.06
17.2880,2.95,-11.50
17.2910,3.89,-10.23
17.2940,4.83,-9.95
17.2960,5.45,-9.95
17.2990,6.36,-9.66
17.3020,7.27,-9.10
17.3050,8.15,-9.24
17.3080,9.02,-8.68
17.3110,9.87,-6.98
17.3130,10.42,-6.84
17.3160,11.22,-9.10
17.3190,12.01,-8.82
17.3220,12.76,-7.13
17.3250,13.48,-6.00
17.3280,14.18,-4.73
17.3300,14.62,-4.16
17.3330,15.26,-3.74
17.3360,15.86,-3.74
17.3390,16.43,-3.60
17.3420,16.96,-3.32
17.3450,17.45,-2.47
17.3470,17.75,-4.87
17.3500,18.17,-3.03
17.3530,18.55,-2.75
17.3560,18.89,-2.47
17.3590,19.18,-2.05
17.3620,19.43,-1.20
17.3640,19.57,-0.49
17.3670,19.75,0.35
17.3700,19.88,0.49
17.3730,19.96,1.20
17.3760,20.00,1.34
17.3790,19.99,2.61
17.3810,19.96,2.75
17.3840,19.87,3.60
17.3870,19.74,4.16
17.3900,19.56,5.29
17.3930,19.34,6.14
17.3960,19.08,5.86
17.3980,18.87,7.13
17.4010,18.54,7.83
17.4040,18.15,8.54
17.4070,17.73,9.10
17.4100,17.27,9.52
17.4130,16.76,9.81
17.4150,16.40,9.52
17.4180,15.84,9.95
17.4210,15.23,11.36
17.4240,14.59,11.22
17.4270,13.92,11.22
17.4300,13.21,11.50
17.4320,12.73,11.64
17.4350,11.97,12.06
17.4380,11.19,12.20
17.4410,10.38,12.06
17.4440,9.55,11.78
17.4470,8.69,12.35
17.4490,8.11,12.20
17.4520,7.23,12.20
17.4550,6.32,12.49
17.4580,5.41,11.36
17.4610,4.48,11.78
17.4640,3.54,11.22
17.4660,2.90,10.65
17.4690,1.95,11.36
17.4720,0.99,10.51
17.4750,0.03,8.82
17.4780,-0.92,9.52
17.4810,-1.88,9.52
17.4830,-2.52,8.96
17.4860,-3.47,9.10
17.4890,-4.41,8.68
17.4920,-5.34,8.54
17.4950,-6.26,8.40
17.4980,-7.16,7.69
17.5000,-7.76,8.11
17.5030,-8.63,7.27
17.5060,-9.49,3.74
17.5090,-10.32,4.87
17.5120,-11.13,5.29
17.5150,-11.92,4.02
17.5170,-12.42,4.02
17.5200,-13.16,5.29
17.5230,-13.87,4.16
17.5260,-14.54,3.32
17.5290,-15.19,3.17
17.5320,-15.79,2.33
17.5340,-16.18,2.89
17.5370,-16.72,2.05
17.5400,-17.23,1.76
17.5430,-17.70,1.06
17.5460,-18.12,0.92
17.5490,-18.51,0.21
17.5510,-18.74,0.92
17.5540,-19.06,-0.49
17.5570,-19.32,0.21
17.5600,-19.55,-0.49
17.5630,-19.73,-1.20
17.5660,-19.86,-1.76
17.5680,-19.93,-1.20
17.5710,-19.99,-1.48
17.5740,-20.00,-1.76
17.5770,-19.96,-2.05
17.5800,-19.88,-2.05
17.5830,-19.76,-3.32
17.5850,-19.65,-3.03
17.5880,-19.45,-2.89
17.5910,-19.20,-3.88
17.5940,-18.91,-3.74
17.5970,-18.58,-3.74
17.5990,-18.33,-4.44
17.6020,-17.93,-5.71
17.6050,-17.48,-6.14
17.6080,-16.99,-4.73
17.6110,-16.47,-5.43
17.6140,-15.90,-5.15
17.6160,-15.51,-5.86
17.6190,-14.88,-5.57
17.6220,-14.23,-6.56
17.6250,-13.53,-6.84
17.6280,-12.81,-6.70
17.6310,-12.06,-6.98
17.6330,-11.54,-7.97
17.6360,-10.75,-7.55
17.6390,-9.93,-7.41
17.6420,-9.08,-8.54
17.6450,-8.22,-8.11
17.6480,-7.33,-7.97
17.6500,-6.73,-8.11
17.6530,-5.82,-8.25
17.6560,-4.90,-7.97
17.6590,-3.96,-9.24
17.6620,-3.02,-8.82
17.6650,-2.06,-16.72
17.6670,-1.43,-16.72
17.6700,-0.47,-14.18
17.6730,0.49,-11.78
17.6760,1.45,-12.06
17.6790,2.41,-11.08
17.6820,3.36,-7.83
17.6840,3.99,-8.54
17.6870,4.92,-7.27
17.6900,5.85,-8.25
17.6930,6.76,-6.98
17.6960,7.65,-6.84
17.6990,8.53,-6.70
17.7010,9.11,-8.25
17.7040,9.95,-6.42
17.7070,10.77,-6.14
17.7100,11.57,-5.15
17.7130,12.34,-4.30
17.7160,13.08,-4.30
17.7180,13.55,-3.88
17.7210,14.24,-3.60
17.7240,14.90,-3.17
17.7270,15.52,-1.76
17.7300,16.11,-4.30
17.7330,16.66,-2.47
17.7350,17.01,-1.90
17.7380,17.49,-0.92
17.7410,17.94,0.35
17.7440,18.34,0.35
17.7470,18.70,0.49
17.7500,19.02,0.21
17.7520,19.21,1.06
17.7550,19.45,2.19
17.7580,19.65,2.89
17.7610,19.81,1.90
17.7640,19.92,2.75
17.7670,19.98,2.75
17.7690,20.00,3.32
17.7720,19.99,3.60
17.7750,19.93,3.88
17.7780,19.82,4.73
17.7810,19.67,4.87
17.7840,19.47,5.01
17.7860,19.32,5.29
17.7890,19.05,5.29
17.7920,18.73,5.43
17.7950,18.38,5.29
17.7980,17.98,5.57
17.8010,17.53,5.86
17.8030,17.22,6.42
17.8060,16.71,6.42
17.8090,16.16,6.42
17.8120,15.58,7.13
17.8150,14.96,7.69
17.8180,14.30,7.55
17.8200,13.85,8.25
17.8230,13.14,7.27
